Metabolite Clone1 Clone2 log2FC plotContrast
2.131/459.09404 AC9.1 AC9.2 0.08681 "AC9.1 vs AC9.2"
0.774/459.23007 AC9.1 E30 -0.025599 "AC9.1 vs E30"
0.774/459.23007 AC9.2 E30 -0.32124 "AC9.2 vs E30"
0.774/459.23007 AC9.3 E30 0.46309 "AC9.3 vs E30"
0.774/459.23007 AC9.1 AC9.3 -0.48869 "AC9.1 vs AC9.3"
0.774/459.23007 AC9.2 AC9.3 -0.78434 "AC9.2 vs AC9.3"
0.774/459.23007 AC9.1 AC9.2 0.29565 "AC9.1 vs AC9.2"
2.208/459.24557 AC9.1 E30 0.76735 "AC9.1 vs E30"
2.208/459.24557 AC9.2 E30 1.2007 "AC9.2 vs E30"
2.208/459.24557 AC9.3 E30 0.37862 "AC9.3 vs E30"
2.208/459.24557 AC9.1 AC9.3 0.38873 "AC9.1 vs AC9.3"
2.208/459.24557 AC9.2 AC9.3 0.82207 "AC9.2 vs AC9.3"
2.208/459.24557 AC9.1 AC9.2 -0.43334 "AC9.1 vs AC9.2"
0.684/459.94274 AC9.1 E30 -0.11362 "AC9.1 vs E30"
0.684/459.94274 AC9.2 E30 -0.53034 "AC9.2 vs E30"
0.684/459.94274 AC9.3 E30 -0.067448 "AC9.3 vs E30"
0.684/459.94274 AC9.1 AC9.3 -0.046176 "AC9.1 vs AC9.3"
0.684/459.94274 AC9.2 AC9.3 -0.4629 "AC9.2 vs AC9.3"
0.684/459.94274 AC9.1 AC9.2 0.41672 "AC9.1 vs AC9.2"
1.261/460.05318 AC9.1 E30 -0.33419 "AC9.1 vs E30"
1.261/460.05318 AC9.2 E30 -0.17052 "AC9.2 vs E30"
1.261/460.05318 AC9.3 E30 -0.65702 "AC9.3 vs E30"
1.261/460.05318 AC9.1 AC9.3 0.32284 "AC9.1 vs AC9.3"
1.261/460.05318 AC9.2 AC9.3 0.4865 "AC9.2 vs AC9.3"
1.261/460.05318 AC9.1 AC9.2 -0.16366 "AC9.1 vs AC9.2"
1.037/460.11483 AC9.1 E30 0.62864 "AC9.1 vs E30"
1.037/460.11483 AC9.2 E30 0.66141 "AC9.2 vs E30"
1.037/460.11483 AC9.3 E30 -0.43604 "AC9.3 vs E30"
1.037/460.11483 AC9.1 AC9.3 1.0647 "AC9.1 vs AC9.3"
1.037/460.11483 AC9.2 AC9.3 1.0975 "AC9.2 vs AC9.3"
1.037/460.11483 AC9.1 AC9.2 -0.032773 "AC9.1 vs AC9.2"
0.569/460.16516 AC9.1 E30 -0.16221 "AC9.1 vs E30"
0.569/460.16516 AC9.2 E30 -0.084668 "AC9.2 vs E30"
0.569/460.16516 AC9.3 E30 0.57658 "AC9.3 vs E30"
0.569/460.16516 AC9.1 AC9.3 -0.73879 "AC9.1 vs AC9.3"
0.569/460.16516 AC9.2 AC9.3 -0.66125 "AC9.2 vs AC9.3"
0.569/460.16516 AC9.1 AC9.2 -0.077542 "AC9.1 vs AC9.2"
2.327/460.25527 AC9.1 E30 -0.26242 "AC9.1 vs E30"
2.327/460.25527 AC9.2 E30 -0.7852 "AC9.2 vs E30"
2.327/460.25527 AC9.3 E30 0.95771 "AC9.3 vs E30"
2.327/460.25527 AC9.1 AC9.3 -1.2201 "AC9.1 vs AC9.3"
2.327/460.25527 AC9.2 AC9.3 -1.7429 "AC9.2 vs AC9.3"
2.327/460.25527 AC9.1 AC9.2 0.52278 "AC9.1 vs AC9.2"
1.266/460.96192 AC9.1 E30 -0.06686 "AC9.1 vs E30"
1.266/460.96192 AC9.2 E30 -0.10563 "AC9.2 vs E30"
1.266/460.96192 AC9.3 E30 0.095537 "AC9.3 vs E30"
1.266/460.96192 AC9.1 AC9.3 -0.1624 "AC9.1 vs AC9.3"
1.266/460.96192 AC9.2 AC9.3 -0.20116 "AC9.2 vs AC9.3"
1.266/460.96192 AC9.1 AC9.2 0.038767 "AC9.1 vs AC9.2"
0.577/461.01416 AC9.1 E30 -0.68909 "AC9.1 vs E30"
0.577/461.01416 AC9.2 E30 -0.56179 "AC9.2 vs E30"
0.577/461.01416 AC9.3 E30 -0.35134 "AC9.3 vs E30"
0.577/461.01416 AC9.1 AC9.3 -0.33775 "AC9.1 vs AC9.3"
0.577/461.01416 AC9.2 AC9.3 -0.21045 "AC9.2 vs AC9.3"
0.577/461.01416 AC9.1 AC9.2 -0.1273 "AC9.1 vs AC9.2"
1.263/461.03526 AC9.1 E30 -0.023122 "AC9.1 vs E30"
1.263/461.03526 AC9.2 E30 0.22182 "AC9.2 vs E30"
1.263/461.03526 AC9.3 E30 -0.5934 "AC9.3 vs E30"
1.263/461.03526 AC9.1 AC9.3 0.57028 "AC9.1 vs AC9.3"
1.263/461.03526 AC9.2 AC9.3 0.81522 "AC9.2 vs AC9.3"
1.263/461.03526 AC9.1 AC9.2 -0.24494 "AC9.1 vs AC9.2"
0.719/461.12550 AC9.1 E30 -0.30245 "AC9.1 vs E30"
0.719/461.12550 AC9.2 E30 -0.65453 "AC9.2 vs E30"
0.719/461.12550 AC9.3 E30 -1.1728 "AC9.3 vs E30"
0.719/461.12550 AC9.1 AC9.3 0.87039 "AC9.1 vs AC9.3"
0.719/461.12550 AC9.2 AC9.3 0.51831 "AC9.2 vs AC9.3"
0.719/461.12550 AC9.1 AC9.2 0.35208 "AC9.1 vs AC9.2"
2.158/461.17745 AC9.1 E30 0.25009 "AC9.1 vs E30"
2.158/461.17745 AC9.2 E30 -0.27449 "AC9.2 vs E30"
2.158/461.17745 AC9.3 E30 0.0046708 "AC9.3 vs E30"
2.158/461.17745 AC9.1 AC9.3 0.24542 "AC9.1 vs AC9.3"
2.158/461.17745 AC9.2 AC9.3 -0.27916 "AC9.2 vs AC9.3"
2.158/461.17745 AC9.1 AC9.2 0.52457 "AC9.1 vs AC9.2"
2.150/461.22405 AC9.1 E30 -0.69115 "AC9.1 vs E30"
2.150/461.22405 AC9.2 E30 -0.62891 "AC9.2 vs E30"
2.150/461.22405 AC9.3 E30 -1.169 "AC9.3 vs E30"
2.150/461.22405 AC9.1 AC9.3 0.47782 "AC9.1 vs AC9.3"
2.150/461.22405 AC9.2 AC9.3 0.54006 "AC9.2 vs AC9.3"
2.150/461.22405 AC9.1 AC9.2 -0.062237 "AC9.1 vs AC9.2"
0.683/461.97081 AC9.1 E30 0.010331 "AC9.1 vs E30"
0.683/461.97081 AC9.2 E30 -0.22979 "AC9.2 vs E30"
0.683/461.97081 AC9.3 E30 0.40042 "AC9.3 vs E30"
0.683/461.97081 AC9.1 AC9.3 -0.39008 "AC9.1 vs AC9.3"
0.683/461.97081 AC9.2 AC9.3 -0.63021 "AC9.2 vs AC9.3"
0.683/461.97081 AC9.1 AC9.2 0.24012 "AC9.1 vs AC9.2"
0.573/462.11266 AC9.1 E30 0.2146 "AC9.1 vs E30"
0.573/462.11266 AC9.2 E30 0.15324 "AC9.2 vs E30"
0.573/462.11266 AC9.3 E30 0.16406 "AC9.3 vs E30"
0.573/462.11266 AC9.1 AC9.3 0.050536 "AC9.1 vs AC9.3"
0.573/462.11266 AC9.2 AC9.3 -0.010817 "AC9.2 vs AC9.3"
0.573/462.11266 AC9.1 AC9.2 0.061354 "AC9.1 vs AC9.2"
2.474/462.17765 AC9.1 E30 -0.96807 "AC9.1 vs E30"
2.474/462.17765 AC9.2 E30 -0.29031 "AC9.2 vs E30"
2.474/462.17765 AC9.3 E30 -0.72094 "AC9.3 vs E30"
2.474/462.17765 AC9.1 AC9.3 -0.24714 "AC9.1 vs AC9.3"
2.474/462.17765 AC9.2 AC9.3 0.43062 "AC9.2 vs AC9.3"
2.474/462.17765 AC9.1 AC9.2 -0.67776 "AC9.1 vs AC9.2"
2.302/462.23535 AC9.1 E30 -0.61821 "AC9.1 vs E30"
2.302/462.23535 AC9.2 E30 1.4892 "AC9.2 vs E30"
2.302/462.23535 AC9.3 E30 1.1383 "AC9.3 vs E30"
2.302/462.23535 AC9.1 AC9.3 -1.7565 "AC9.1 vs AC9.3"
2.302/462.23535 AC9.2 AC9.3 0.35091 "AC9.2 vs AC9.3"
2.302/462.23535 AC9.1 AC9.2 -2.1074 "AC9.1 vs AC9.2"
1.261/463.02664 AC9.1 E30 0.1726 "AC9.1 vs E30"
1.261/463.02664 AC9.2 E30 0.074861 "AC9.2 vs E30"
1.261/463.02664 AC9.3 E30 0.14103 "AC9.3 vs E30"
1.261/463.02664 AC9.1 AC9.3 0.031565 "AC9.1 vs AC9.3"
1.261/463.02664 AC9.2 AC9.3 -0.066169 "AC9.2 vs AC9.3"
1.261/463.02664 AC9.1 AC9.2 0.097734 "AC9.1 vs AC9.2"
2.299/463.09332 AC9.1 E30 -0.9153 "AC9.1 vs E30"
2.299/463.09332 AC9.2 E30 -0.48255 "AC9.2 vs E30"
2.299/463.09332 AC9.3 E30 -0.63641 "AC9.3 vs E30"
2.299/463.09332 AC9.1 AC9.3 -0.27889 "AC9.1 vs AC9.3"
2.299/463.09332 AC9.2 AC9.3 0.15386 "AC9.2 vs AC9.3"
2.299/463.09332 AC9.1 AC9.2 -0.43274 "AC9.1 vs AC9.2"
0.698/463.09684 AC9.1 E30 0.71284 "AC9.1 vs E30"
0.698/463.09684 AC9.2 E30 -6.0239e-4 "AC9.2 vs E30"
0.698/463.09684 AC9.3 E30 -0.52926 "AC9.3 vs E30"
0.698/463.09684 AC9.1 AC9.3 1.2421 "AC9.1 vs AC9.3"
0.698/463.09684 AC9.2 AC9.3 0.52866 "AC9.2 vs AC9.3"
0.698/463.09684 AC9.1 AC9.2 0.71344 "AC9.1 vs AC9.2"
0.594/463.21620 AC9.1 E30 0.32643 "AC9.1 vs E30"
0.594/463.21620 AC9.2 E30 -0.46309 "AC9.2 vs E30"
0.594/463.21620 AC9.3 E30 1.7348 "AC9.3 vs E30"
0.594/463.21620 AC9.1 AC9.3 -1.4084 "AC9.1 vs AC9.3"
0.594/463.21620 AC9.2 AC9.3 -2.1979 "AC9.2 vs AC9.3"
0.594/463.21620 AC9.1 AC9.2 0.78952 "AC9.1 vs AC9.2"
2.405/463.21991 AC9.1 E30 0.62373 "AC9.1 vs E30"
2.405/463.21991 AC9.2 E30 -1.2889 "AC9.2 vs E30"
2.405/463.21991 AC9.3 E30 2.1033 "AC9.3 vs E30"
2.405/463.21991 AC9.1 AC9.3 -1.4796 "AC9.1 vs AC9.3"
2.405/463.21991 AC9.2 AC9.3 -3.3923 "AC9.2 vs AC9.3"
2.405/463.21991 AC9.1 AC9.2 1.9126 "AC9.1 vs AC9.2"
0.460/463.95633 AC9.1 E30 -1.5144 "AC9.1 vs E30"
0.460/463.95633 AC9.2 E30 -1.4261 "AC9.2 vs E30"
0.460/463.95633 AC9.3 E30 -1.5027 "AC9.3 vs E30"
0.460/463.95633 AC9.1 AC9.3 -0.01172 "AC9.1 vs AC9.3"
0.460/463.95633 AC9.2 AC9.3 0.07662 "AC9.2 vs AC9.3"
0.460/463.95633 AC9.1 AC9.2 -0.08834 "AC9.1 vs AC9.2"
0.610/463.97634 AC9.1 E30 0.023213 "AC9.1 vs E30"
0.610/463.97634 AC9.2 E30 0.011584 "AC9.2 vs E30"
0.610/463.97634 AC9.3 E30 0.086963 "AC9.3 vs E30"
0.610/463.97634 AC9.1 AC9.3 -0.06375 "AC9.1 vs AC9.3"
0.610/463.97634 AC9.2 AC9.3 -0.075379 "AC9.2 vs AC9.3"
0.610/463.97634 AC9.1 AC9.2 0.011629 "AC9.1 vs AC9.2"
0.970/463.98622 AC9.1 E30 0.14868 "AC9.1 vs E30"
0.970/463.98622 AC9.2 E30 0.15274 "AC9.2 vs E30"
0.970/463.98622 AC9.3 E30 0.35495 "AC9.3 vs E30"
0.970/463.98622 AC9.1 AC9.3 -0.20627 "AC9.1 vs AC9.3"
0.970/463.98622 AC9.2 AC9.3 -0.20222 "AC9.2 vs AC9.3"
0.970/463.98622 AC9.1 AC9.2 -0.0040546 "AC9.1 vs AC9.2"
0.689/464.02171 AC9.1 E30 -0.32696 "AC9.1 vs E30"
0.689/464.02171 AC9.2 E30 0.34253 "AC9.2 vs E30"
0.689/464.02171 AC9.3 E30 -0.0074607 "AC9.3 vs E30"
0.689/464.02171 AC9.1 AC9.3 -0.3195 "AC9.1 vs AC9.3"
0.689/464.02171 AC9.2 AC9.3 0.34999 "AC9.2 vs AC9.3"
0.689/464.02171 AC9.1 AC9.2 -0.66949 "AC9.1 vs AC9.2"
1.002/464.08739 AC9.1 E30 -1.9896 "AC9.1 vs E30"
1.002/464.08739 AC9.2 E30 1.4992 "AC9.2 vs E30"
1.002/464.08739 AC9.3 E30 -1.3228 "AC9.3 vs E30"
1.002/464.08739 AC9.1 AC9.3 -0.66678 "AC9.1 vs AC9.3"
1.002/464.08739 AC9.2 AC9.3 2.822 "AC9.2 vs AC9.3"
1.002/464.08739 AC9.1 AC9.2 -3.4888 "AC9.1 vs AC9.2"
0.577/464.19881 AC9.1 E30 -0.59027 "AC9.1 vs E30"
0.577/464.19881 AC9.2 E30 -0.36453 "AC9.2 vs E30"
0.577/464.19881 AC9.3 E30 0.83694 "AC9.3 vs E30"
0.577/464.19881 AC9.1 AC9.3 -1.4272 "AC9.1 vs AC9.3"
0.577/464.19881 AC9.2 AC9.3 -1.2015 "AC9.2 vs AC9.3"
0.577/464.19881 AC9.1 AC9.2 -0.22574 "AC9.1 vs AC9.2"
1.242/465.07584 AC9.1 E30 0.29412 "AC9.1 vs E30"
1.242/465.07584 AC9.2 E30 0.22989 "AC9.2 vs E30"
1.242/465.07584 AC9.3 E30 -0.35864 "AC9.3 vs E30"
1.242/465.07584 AC9.1 AC9.3 0.65275 "AC9.1 vs AC9.3"
1.242/465.07584 AC9.2 AC9.3 0.58853 "AC9.2 vs AC9.3"
1.242/465.07584 AC9.1 AC9.2 0.064222 "AC9.1 vs AC9.2"
0.744/465.07745 AC9.1 E30 -0.16661 "AC9.1 vs E30"
0.744/465.07745 AC9.2 E30 -0.32727 "AC9.2 vs E30"
0.744/465.07745 AC9.3 E30 -0.36661 "AC9.3 vs E30"
0.744/465.07745 AC9.1 AC9.3 0.20001 "AC9.1 vs AC9.3"
0.744/465.07745 AC9.2 AC9.3 0.039341 "AC9.2 vs AC9.3"
0.744/465.07745 AC9.1 AC9.2 0.16067 "AC9.1 vs AC9.2"
0.552/465.08186 AC9.1 E30 0.49614 "AC9.1 vs E30"
0.552/465.08186 AC9.2 E30 0.81674 "AC9.2 vs E30"
0.552/465.08186 AC9.3 E30 -0.268 "AC9.3 vs E30"
0.552/465.08186 AC9.1 AC9.3 0.76414 "AC9.1 vs AC9.3"
0.552/465.08186 AC9.2 AC9.3 1.0847 "AC9.2 vs AC9.3"
0.552/465.08186 AC9.1 AC9.2 -0.3206 "AC9.1 vs AC9.2"
0.560/465.11321 AC9.1 E30 -0.16022 "AC9.1 vs E30"
0.560/465.11321 AC9.2 E30 -0.013552 "AC9.2 vs E30"
0.560/465.11321 AC9.3 E30 -0.31387 "AC9.3 vs E30"
0.560/465.11321 AC9.1 AC9.3 0.15365 "AC9.1 vs AC9.3"
0.560/465.11321 AC9.2 AC9.3 0.30032 "AC9.2 vs AC9.3"
0.560/465.11321 AC9.1 AC9.2 -0.14667 "AC9.1 vs AC9.2"
2.101/465.11471 AC9.1 E30 0.12555 "AC9.1 vs E30"
2.101/465.11471 AC9.2 E30 -0.2759 "AC9.2 vs E30"
2.101/465.11471 AC9.3 E30 -0.03423 "AC9.3 vs E30"
2.101/465.11471 AC9.1 AC9.3 0.15978 "AC9.1 vs AC9.3"
2.101/465.11471 AC9.2 AC9.3 -0.24167 "AC9.2 vs AC9.3"
2.101/465.11471 AC9.1 AC9.2 0.40145 "AC9.1 vs AC9.2"
1.344/465.12219 AC9.1 E30 -0.42428 "AC9.1 vs E30"
1.344/465.12219 AC9.2 E30 0.33333 "AC9.2 vs E30"
1.344/465.12219 AC9.3 E30 -0.67694 "AC9.3 vs E30"
1.344/465.12219 AC9.1 AC9.3 0.25266 "AC9.1 vs AC9.3"
1.344/465.12219 AC9.2 AC9.3 1.0103 "AC9.2 vs AC9.3"
1.344/465.12219 AC9.1 AC9.2 -0.75762 "AC9.1 vs AC9.2"
0.810/465.15416 AC9.1 E30 0.19438 "AC9.1 vs E30"
0.810/465.15416 AC9.2 E30 0.0068658 "AC9.2 vs E30"
0.810/465.15416 AC9.3 E30 -0.70549 "AC9.3 vs E30"
0.810/465.15416 AC9.1 AC9.3 0.89986 "AC9.1 vs AC9.3"
0.810/465.15416 AC9.2 AC9.3 0.71235 "AC9.2 vs AC9.3"
0.810/465.15416 AC9.1 AC9.2 0.18751 "AC9.1 vs AC9.2"
2.271/465.19815 AC9.1 E30 0.77192 "AC9.1 vs E30"
2.271/465.19815 AC9.2 E30 0.81345 "AC9.2 vs E30"
2.271/465.19815 AC9.3 E30 0.90849 "AC9.3 vs E30"
2.271/465.19815 AC9.1 AC9.3 -0.13656 "AC9.1 vs AC9.3"
2.271/465.19815 AC9.2 AC9.3 -0.095039 "AC9.2 vs AC9.3"
2.271/465.19815 AC9.1 AC9.2 -0.041524 "AC9.1 vs AC9.2"
2.386/465.23391 AC9.1 E30 0.18369 "AC9.1 vs E30"
2.386/465.23391 AC9.2 E30 1.6905 "AC9.2 vs E30"
2.386/465.23391 AC9.3 E30 -0.41245 "AC9.3 vs E30"
2.386/465.23391 AC9.1 AC9.3 0.59615 "AC9.1 vs AC9.3"
2.386/465.23391 AC9.2 AC9.3 2.1029 "AC9.2 vs AC9.3"
2.386/465.23391 AC9.1 AC9.2 -1.5068 "AC9.1 vs AC9.2"
0.970/465.98291 AC9.1 E30 -0.099532 "AC9.1 vs E30"
0.970/465.98291 AC9.2 E30 -0.020253 "AC9.2 vs E30"
0.970/465.98291 AC9.3 E30 0.33056 "AC9.3 vs E30"
0.970/465.98291 AC9.1 AC9.3 -0.43009 "AC9.1 vs AC9.3"
0.970/465.98291 AC9.2 AC9.3 -0.35082 "AC9.2 vs AC9.3"
0.970/465.98291 AC9.1 AC9.2 -0.079279 "AC9.1 vs AC9.2"
0.676/466.01026 AC9.1 E30 -0.10222 "AC9.1 vs E30"
0.676/466.01026 AC9.2 E30 0.027555 "AC9.2 vs E30"
0.676/466.01026 AC9.3 E30 -0.062716 "AC9.3 vs E30"
0.676/466.01026 AC9.1 AC9.3 -0.039501 "AC9.1 vs AC9.3"
0.676/466.01026 AC9.2 AC9.3 0.090271 "AC9.2 vs AC9.3"
0.676/466.01026 AC9.1 AC9.2 -0.12977 "AC9.1 vs AC9.2"
1.046/466.18729 AC9.1 E30 0.87101 "AC9.1 vs E30"
1.046/466.18729 AC9.2 E30 0.9698 "AC9.2 vs E30"
1.046/466.18729 AC9.3 E30 -0.14161 "AC9.3 vs E30"
1.046/466.18729 AC9.1 AC9.3 1.0126 "AC9.1 vs AC9.3"
1.046/466.18729 AC9.2 AC9.3 1.1114 "AC9.2 vs AC9.3"
1.046/466.18729 AC9.1 AC9.2 -0.098795 "AC9.1 vs AC9.2"
2.152/466.20473 AC9.1 E30 -0.071659 "AC9.1 vs E30"
2.152/466.20473 AC9.2 E30 0.12985 "AC9.2 vs E30"
2.152/466.20473 AC9.3 E30 -0.34042 "AC9.3 vs E30"
2.152/466.20473 AC9.1 AC9.3 0.26876 "AC9.1 vs AC9.3"
2.152/466.20473 AC9.2 AC9.3 0.47027 "AC9.2 vs AC9.3"
2.152/466.20473 AC9.1 AC9.2 -0.20151 "AC9.1 vs AC9.2"
0.773/466.24613 AC9.1 E30 -0.54921 "AC9.1 vs E30"
0.773/466.24613 AC9.2 E30 -0.37973 "AC9.2 vs E30"
0.773/466.24613 AC9.3 E30 0.72267 "AC9.3 vs E30"
0.773/466.24613 AC9.1 AC9.3 -1.2719 "AC9.1 vs AC9.3"
0.773/466.24613 AC9.2 AC9.3 -1.1024 "AC9.2 vs AC9.3"
0.773/466.24613 AC9.1 AC9.2 -0.16949 "AC9.1 vs AC9.2"
1.019/466.25134 AC9.1 E30 -9.0797 "AC9.1 vs E30"
1.019/466.25134 AC9.2 E30 -9.0305 "AC9.2 vs E30"
1.019/466.25134 AC9.3 E30 -8.8898 "AC9.3 vs E30"
1.019/466.25134 AC9.1 AC9.3 -0.18993 "AC9.1 vs AC9.3"
1.019/466.25134 AC9.2 AC9.3 -0.14071 "AC9.2 vs AC9.3"
1.019/466.25134 AC9.1 AC9.2 -0.049215 "AC9.1 vs AC9.2"
0.452/466.76832 AC9.1 E30 -1.3994 "AC9.1 vs E30"
0.452/466.76832 AC9.2 E30 -1.2374 "AC9.2 vs E30"
0.452/466.76832 AC9.3 E30 0.012107 "AC9.3 vs E30"
0.452/466.76832 AC9.1 AC9.3 -1.4115 "AC9.1 vs AC9.3"
0.452/466.76832 AC9.2 AC9.3 -1.2496 "AC9.2 vs AC9.3"
0.452/466.76832 AC9.1 AC9.2 -0.16195 "AC9.1 vs AC9.2"
0.635/467.10412 AC9.1 E30 -0.33714 "AC9.1 vs E30"
0.635/467.10412 AC9.2 E30 0.0051895 "AC9.2 vs E30"
0.635/467.10412 AC9.3 E30 -0.055987 "AC9.3 vs E30"
0.635/467.10412 AC9.1 AC9.3 -0.28116 "AC9.1 vs AC9.3"
0.635/467.10412 AC9.2 AC9.3 0.061176 "AC9.2 vs AC9.3"
0.635/467.10412 AC9.1 AC9.2 -0.34233 "AC9.1 vs AC9.2"
0.702/467.23272 AC9.1 E30 -8.7417 "AC9.1 vs E30"
0.702/467.23272 AC9.2 E30 -3.2678 "AC9.2 vs E30"
0.702/467.23272 AC9.3 E30 -4.9741 "AC9.3 vs E30"
0.702/467.23272 AC9.1 AC9.3 -3.7676 "AC9.1 vs AC9.3"
0.702/467.23272 AC9.2 AC9.3 1.7063 "AC9.2 vs AC9.3"
0.702/467.23272 AC9.1 AC9.2 -5.4739 "AC9.1 vs AC9.2"
1.210/468.10253 AC9.1 E30 -0.076578 "AC9.1 vs E30"
1.210/468.10253 AC9.2 E30 -2.0204 "AC9.2 vs E30"
1.210/468.10253 AC9.3 E30 1.1262 "AC9.3 vs E30"
1.210/468.10253 AC9.1 AC9.3 -1.2028 "AC9.1 vs AC9.3"
1.210/468.10253 AC9.2 AC9.3 -3.1466 "AC9.2 vs AC9.3"
1.210/468.10253 AC9.1 AC9.2 1.9438 "AC9.1 vs AC9.2"
0.679/468.10296 AC9.1 E30 -0.79348 "AC9.1 vs E30"
0.679/468.10296 AC9.2 E30 -0.82098 "AC9.2 vs E30"
0.679/468.10296 AC9.3 E30 -1.3265 "AC9.3 vs E30"
0.679/468.10296 AC9.1 AC9.3 0.533 "AC9.1 vs AC9.3"
0.679/468.10296 AC9.2 AC9.3 0.5055 "AC9.2 vs AC9.3"
0.679/468.10296 AC9.1 AC9.2 0.0275 "AC9.1 vs AC9.2"
2.746/468.20611 AC9.1 E30 -0.6949 "AC9.1 vs E30"
2.746/468.20611 AC9.2 E30 -1.4577 "AC9.2 vs E30"
2.746/468.20611 AC9.3 E30 -0.7935 "AC9.3 vs E30"
2.746/468.20611 AC9.1 AC9.3 0.098595 "AC9.1 vs AC9.3"
2.746/468.20611 AC9.2 AC9.3 -0.66417 "AC9.2 vs AC9.3"
2.746/468.20611 AC9.1 AC9.2 0.76277 "AC9.1 vs AC9.2"
0.767/468.20949 AC9.1 E30 -0.021013 "AC9.1 vs E30"
0.767/468.20949 AC9.2 E30 0.20988 "AC9.2 vs E30"
0.767/468.20949 AC9.3 E30 -0.45651 "AC9.3 vs E30"
0.767/468.20949 AC9.1 AC9.3 0.4355 "AC9.1 vs AC9.3"
0.767/468.20949 AC9.2 AC9.3 0.66639 "AC9.2 vs AC9.3"
0.767/468.20949 AC9.1 AC9.2 -0.23089 "AC9.1 vs AC9.2"
2.146/468.25601 AC9.1 E30 -0.66581 "AC9.1 vs E30"
2.146/468.25601 AC9.2 E30 -0.21353 "AC9.2 vs E30"
2.146/468.25601 AC9.3 E30 -0.26147 "AC9.3 vs E30"
2.146/468.25601 AC9.1 AC9.3 -0.40434 "AC9.1 vs AC9.3"
2.146/468.25601 AC9.2 AC9.3 0.047937 "AC9.2 vs AC9.3"
2.146/468.25601 AC9.1 AC9.2 -0.45227 "AC9.1 vs AC9.2"
2.286/468.28194 AC9.1 E30 -1.4963 "AC9.1 vs E30"
2.286/468.28194 AC9.2 E30 -2.2375 "AC9.2 vs E30"
2.286/468.28194 AC9.3 E30 0.42642 "AC9.3 vs E30"
2.286/468.28194 AC9.1 AC9.3 -1.9228 "AC9.1 vs AC9.3"
2.286/468.28194 AC9.2 AC9.3 -2.6639 "AC9.2 vs AC9.3"
2.286/468.28194 AC9.1 AC9.2 0.74114 "AC9.1 vs AC9.2"
0.460/468.76662 AC9.1 E30 -1.336 "AC9.1 vs E30"
0.460/468.76662 AC9.2 E30 -1.6748 "AC9.2 vs E30"
0.460/468.76662 AC9.3 E30 -0.14459 "AC9.3 vs E30"
0.460/468.76662 AC9.1 AC9.3 -1.1914 "AC9.1 vs AC9.3"
0.460/468.76662 AC9.2 AC9.3 -1.5302 "AC9.2 vs AC9.3"
0.460/468.76662 AC9.1 AC9.2 0.33881 "AC9.1 vs AC9.2"
1.223/469.09858 AC9.1 E30 0.32635 "AC9.1 vs E30"
1.223/469.09858 AC9.2 E30 -2.0793 "AC9.2 vs E30"
1.223/469.09858 AC9.3 E30 1.2213 "AC9.3 vs E30"
1.223/469.09858 AC9.1 AC9.3 -0.89492 "AC9.1 vs AC9.3"
1.223/469.09858 AC9.2 AC9.3 -3.3006 "AC9.2 vs AC9.3"
1.223/469.09858 AC9.1 AC9.2 2.4057 "AC9.1 vs AC9.2"
0.679/469.09868 AC9.1 E30 -0.86692 "AC9.1 vs E30"
0.679/469.09868 AC9.2 E30 -0.75901 "AC9.2 vs E30"
0.679/469.09868 AC9.3 E30 -1.3621 "AC9.3 vs E30"
0.679/469.09868 AC9.1 AC9.3 0.4952 "AC9.1 vs AC9.3"
0.679/469.09868 AC9.2 AC9.3 0.60311 "AC9.2 vs AC9.3"
0.679/469.09868 AC9.1 AC9.2 -0.10791 "AC9.1 vs AC9.2"
1.100/469.09959 AC9.1 E30 0.35522 "AC9.1 vs E30"
1.100/469.09959 AC9.2 E30 -0.62897 "AC9.2 vs E30"
1.100/469.09959 AC9.3 E30 -0.28598 "AC9.3 vs E30"
1.100/469.09959 AC9.1 AC9.3 0.6412 "AC9.1 vs AC9.3"
1.100/469.09959 AC9.2 AC9.3 -0.34299 "AC9.2 vs AC9.3"
1.100/469.09959 AC9.1 AC9.2 0.98419 "AC9.1 vs AC9.2"
0.910/469.10106 AC9.1 E30 -0.017892 "AC9.1 vs E30"
0.910/469.10106 AC9.2 E30 -0.56868 "AC9.2 vs E30"
0.910/469.10106 AC9.3 E30 -0.34818 "AC9.3 vs E30"
0.910/469.10106 AC9.1 AC9.3 0.33029 "AC9.1 vs AC9.3"
0.910/469.10106 AC9.2 AC9.3 -0.22049 "AC9.2 vs AC9.3"
0.910/469.10106 AC9.1 AC9.2 0.55078 "AC9.1 vs AC9.2"
1.357/469.14436 AC9.1 E30 0.48454 "AC9.1 vs E30"
1.357/469.14436 AC9.2 E30 0.36764 "AC9.2 vs E30"
1.357/469.14436 AC9.3 E30 0.086055 "AC9.3 vs E30"
1.357/469.14436 AC9.1 AC9.3 0.39849 "AC9.1 vs AC9.3"
1.357/469.14436 AC9.2 AC9.3 0.28158 "AC9.2 vs AC9.3"
1.357/469.14436 AC9.1 AC9.2 0.11691 "AC9.1 vs AC9.2"
2.376/469.22948 AC9.1 E30 -0.1931 "AC9.1 vs E30"
2.376/469.22948 AC9.2 E30 -0.51869 "AC9.2 vs E30"
2.376/469.22948 AC9.3 E30 0.39655 "AC9.3 vs E30"
2.376/469.22948 AC9.1 AC9.3 -0.58965 "AC9.1 vs AC9.3"
