Metabolite Clone1 Clone2 log2FC plotContrast
0.727/716.96377 AC9.1 AC9.2 0.56722 "AC9.1 vs AC9.2"
0.618/717.39108 AC9.1 E30 -0.8854 "AC9.1 vs E30"
0.618/717.39108 AC9.2 E30 -1.0532 "AC9.2 vs E30"
0.618/717.39108 AC9.3 E30 2.3012 "AC9.3 vs E30"
0.618/717.39108 AC9.1 AC9.3 -3.1866 "AC9.1 vs AC9.3"
0.618/717.39108 AC9.2 AC9.3 -3.3543 "AC9.2 vs AC9.3"
0.618/717.39108 AC9.1 AC9.2 0.16778 "AC9.1 vs AC9.2"
0.502/717.50796 AC9.1 E30 1.5656 "AC9.1 vs E30"
0.502/717.50796 AC9.2 E30 2.7717 "AC9.2 vs E30"
0.502/717.50796 AC9.3 E30 0.87256 "AC9.3 vs E30"
0.502/717.50796 AC9.1 AC9.3 0.69303 "AC9.1 vs AC9.3"
0.502/717.50796 AC9.2 AC9.3 1.8991 "AC9.2 vs AC9.3"
0.502/717.50796 AC9.1 AC9.2 -1.2061 "AC9.1 vs AC9.2"
0.510/718.52089 AC9.1 E30 1.0995 "AC9.1 vs E30"
0.510/718.52089 AC9.2 E30 2.1806 "AC9.2 vs E30"
0.510/718.52089 AC9.3 E30 1.4927 "AC9.3 vs E30"
0.510/718.52089 AC9.1 AC9.3 -0.39319 "AC9.1 vs AC9.3"
0.510/718.52089 AC9.2 AC9.3 0.68795 "AC9.2 vs AC9.3"
0.510/718.52089 AC9.1 AC9.2 -1.0811 "AC9.1 vs AC9.2"
0.519/718.54580 AC9.1 E30 -0.079568 "AC9.1 vs E30"
0.519/718.54580 AC9.2 E30 -2.1849 "AC9.2 vs E30"
0.519/718.54580 AC9.3 E30 2.1173 "AC9.3 vs E30"
0.519/718.54580 AC9.1 AC9.3 -2.1969 "AC9.1 vs AC9.3"
0.519/718.54580 AC9.2 AC9.3 -4.3022 "AC9.2 vs AC9.3"
0.519/718.54580 AC9.1 AC9.2 2.1053 "AC9.1 vs AC9.2"
0.512/720.53931 AC9.1 E30 0.65547 "AC9.1 vs E30"
0.512/720.53931 AC9.2 E30 1.5623 "AC9.2 vs E30"
0.512/720.53931 AC9.3 E30 1.7918 "AC9.3 vs E30"
0.512/720.53931 AC9.1 AC9.3 -1.1364 "AC9.1 vs AC9.3"
0.512/720.53931 AC9.2 AC9.3 -0.22957 "AC9.2 vs AC9.3"
0.512/720.53931 AC9.1 AC9.2 -0.9068 "AC9.1 vs AC9.2"
4.943/721.98039 AC9.1 E30 -0.032413 "AC9.1 vs E30"
4.943/721.98039 AC9.2 E30 -0.43359 "AC9.2 vs E30"
4.943/721.98039 AC9.3 E30 -0.73497 "AC9.3 vs E30"
4.943/721.98039 AC9.1 AC9.3 0.70255 "AC9.1 vs AC9.3"
4.943/721.98039 AC9.2 AC9.3 0.30138 "AC9.2 vs AC9.3"
4.943/721.98039 AC9.1 AC9.2 0.40118 "AC9.1 vs AC9.2"
0.610/724.51143 AC9.1 E30 3.0444 "AC9.1 vs E30"
0.610/724.51143 AC9.2 E30 4.6277 "AC9.2 vs E30"
0.610/724.51143 AC9.3 E30 2.2958 "AC9.3 vs E30"
0.610/724.51143 AC9.1 AC9.3 0.74858 "AC9.1 vs AC9.3"
0.610/724.51143 AC9.2 AC9.3 2.3319 "AC9.2 vs AC9.3"
0.610/724.51143 AC9.1 AC9.2 -1.5833 "AC9.1 vs AC9.2"
0.527/725.47113 AC9.1 E30 0.26723 "AC9.1 vs E30"
0.527/725.47113 AC9.2 E30 0.15735 "AC9.2 vs E30"
0.527/725.47113 AC9.3 E30 2.0027 "AC9.3 vs E30"
0.527/725.47113 AC9.1 AC9.3 -1.7354 "AC9.1 vs AC9.3"
0.527/725.47113 AC9.2 AC9.3 -1.8453 "AC9.2 vs AC9.3"
0.527/725.47113 AC9.1 AC9.2 0.10988 "AC9.1 vs AC9.2"
0.610/726.52735 AC9.1 E30 2.8501 "AC9.1 vs E30"
0.610/726.52735 AC9.2 E30 4.6682 "AC9.2 vs E30"
0.610/726.52735 AC9.3 E30 2.3256 "AC9.3 vs E30"
0.610/726.52735 AC9.1 AC9.3 0.52451 "AC9.1 vs AC9.3"
0.610/726.52735 AC9.2 AC9.3 2.3426 "AC9.2 vs AC9.3"
0.610/726.52735 AC9.1 AC9.2 -1.8181 "AC9.1 vs AC9.2"
5.410/726.89151 AC9.1 E30 -0.13124 "AC9.1 vs E30"
5.410/726.89151 AC9.2 E30 -0.035324 "AC9.2 vs E30"
5.410/726.89151 AC9.3 E30 -0.037405 "AC9.3 vs E30"
5.410/726.89151 AC9.1 AC9.3 -0.093831 "AC9.1 vs AC9.3"
5.410/726.89151 AC9.2 AC9.3 0.0020816 "AC9.2 vs AC9.3"
5.410/726.89151 AC9.1 AC9.2 -0.095912 "AC9.1 vs AC9.2"
0.610/728.54322 AC9.1 E30 2.9684 "AC9.1 vs E30"
0.610/728.54322 AC9.2 E30 4.7454 "AC9.2 vs E30"
0.610/728.54322 AC9.3 E30 2.4827 "AC9.3 vs E30"
0.610/728.54322 AC9.1 AC9.3 0.48571 "AC9.1 vs AC9.3"
0.610/728.54322 AC9.2 AC9.3 2.2627 "AC9.2 vs AC9.3"
0.610/728.54322 AC9.1 AC9.2 -1.777 "AC9.1 vs AC9.2"
0.702/729.35703 AC9.1 E30 -0.4715 "AC9.1 vs E30"
0.702/729.35703 AC9.2 E30 -0.37633 "AC9.2 vs E30"
0.702/729.35703 AC9.3 E30 1.3163 "AC9.3 vs E30"
0.702/729.35703 AC9.1 AC9.3 -1.7878 "AC9.1 vs AC9.3"
0.702/729.35703 AC9.2 AC9.3 -1.6926 "AC9.2 vs AC9.3"
0.702/729.35703 AC9.1 AC9.2 -0.095166 "AC9.1 vs AC9.2"
0.610/730.56086 AC9.1 E30 2.9313 "AC9.1 vs E30"
0.610/730.56086 AC9.2 E30 4.7098 "AC9.2 vs E30"
0.610/730.56086 AC9.3 E30 2.7044 "AC9.3 vs E30"
0.610/730.56086 AC9.1 AC9.3 0.22694 "AC9.1 vs AC9.3"
0.610/730.56086 AC9.2 AC9.3 2.0055 "AC9.2 vs AC9.3"
0.610/730.56086 AC9.1 AC9.2 -1.7785 "AC9.1 vs AC9.2"
0.510/730.58898 AC9.1 E30 2.0584 "AC9.1 vs E30"
0.510/730.58898 AC9.2 E30 3.6978 "AC9.2 vs E30"
0.510/730.58898 AC9.3 E30 2.3797 "AC9.3 vs E30"
0.510/730.58898 AC9.1 AC9.3 -0.32134 "AC9.1 vs AC9.3"
0.510/730.58898 AC9.2 AC9.3 1.3181 "AC9.2 vs AC9.3"
0.510/730.58898 AC9.1 AC9.2 -1.6394 "AC9.1 vs AC9.2"
0.544/732.57363 AC9.1 E30 1.1579 "AC9.1 vs E30"
0.544/732.57363 AC9.2 E30 2.0214 "AC9.2 vs E30"
0.544/732.57363 AC9.3 E30 1.7979 "AC9.3 vs E30"
0.544/732.57363 AC9.1 AC9.3 -0.63999 "AC9.1 vs AC9.3"
0.544/732.57363 AC9.2 AC9.3 0.22355 "AC9.2 vs AC9.3"
0.544/732.57363 AC9.1 AC9.2 -0.86354 "AC9.1 vs AC9.2"
4.560/733.29565 AC9.1 E30 -1.8005 "AC9.1 vs E30"
4.560/733.29565 AC9.2 E30 -0.51549 "AC9.2 vs E30"
4.560/733.29565 AC9.3 E30 2.4996 "AC9.3 vs E30"
4.560/733.29565 AC9.1 AC9.3 -4.3001 "AC9.1 vs AC9.3"
4.560/733.29565 AC9.2 AC9.3 -3.0151 "AC9.2 vs AC9.3"
4.560/733.29565 AC9.1 AC9.2 -1.285 "AC9.1 vs AC9.2"
2.219/736.25409 AC9.1 E30 0.35958 "AC9.1 vs E30"
2.219/736.25409 AC9.2 E30 0.33595 "AC9.2 vs E30"
2.219/736.25409 AC9.3 E30 -0.25149 "AC9.3 vs E30"
2.219/736.25409 AC9.1 AC9.3 0.61107 "AC9.1 vs AC9.3"
2.219/736.25409 AC9.2 AC9.3 0.58744 "AC9.2 vs AC9.3"
2.219/736.25409 AC9.1 AC9.2 0.023631 "AC9.1 vs AC9.2"
0.644/736.51894 AC9.1 E30 1.26 "AC9.1 vs E30"
0.644/736.51894 AC9.2 E30 3.18 "AC9.2 vs E30"
0.644/736.51894 AC9.3 E30 0.91862 "AC9.3 vs E30"
0.644/736.51894 AC9.1 AC9.3 0.34136 "AC9.1 vs AC9.3"
0.644/736.51894 AC9.2 AC9.3 2.2613 "AC9.2 vs AC9.3"
0.644/736.51894 AC9.1 AC9.2 -1.92 "AC9.1 vs AC9.2"
0.640/738.47779 AC9.1 E30 -1.5659 "AC9.1 vs E30"
0.640/738.47779 AC9.2 E30 -1.1307 "AC9.2 vs E30"
0.640/738.47779 AC9.3 E30 0.34907 "AC9.3 vs E30"
0.640/738.47779 AC9.1 AC9.3 -1.915 "AC9.1 vs AC9.3"
0.640/738.47779 AC9.2 AC9.3 -1.4798 "AC9.2 vs AC9.3"
0.640/738.47779 AC9.1 AC9.2 -0.43522 "AC9.1 vs AC9.2"
0.644/738.53588 AC9.1 E30 2.9046 "AC9.1 vs E30"
0.644/738.53588 AC9.2 E30 4.4727 "AC9.2 vs E30"
0.644/738.53588 AC9.3 E30 2.6284 "AC9.3 vs E30"
0.644/738.53588 AC9.1 AC9.3 0.2762 "AC9.1 vs AC9.3"
0.644/738.53588 AC9.2 AC9.3 1.8443 "AC9.2 vs AC9.3"
0.644/738.53588 AC9.1 AC9.2 -1.5681 "AC9.1 vs AC9.2"
0.507/739.48677 AC9.1 E30 1.043 "AC9.1 vs E30"
0.507/739.48677 AC9.2 E30 2.5414 "AC9.2 vs E30"
0.507/739.48677 AC9.3 E30 1.5658 "AC9.3 vs E30"
0.507/739.48677 AC9.1 AC9.3 -0.5228 "AC9.1 vs AC9.3"
0.507/739.48677 AC9.2 AC9.3 0.97559 "AC9.2 vs AC9.3"
0.507/739.48677 AC9.1 AC9.2 -1.4984 "AC9.1 vs AC9.2"
0.619/740.49082 AC9.1 E30 -0.40034 "AC9.1 vs E30"
0.619/740.49082 AC9.2 E30 0.32736 "AC9.2 vs E30"
0.619/740.49082 AC9.3 E30 1.9766 "AC9.3 vs E30"
0.619/740.49082 AC9.1 AC9.3 -2.377 "AC9.1 vs AC9.3"
0.619/740.49082 AC9.2 AC9.3 -1.6493 "AC9.2 vs AC9.3"
0.619/740.49082 AC9.1 AC9.2 -0.7277 "AC9.1 vs AC9.2"
0.635/740.55064 AC9.1 E30 2.2598 "AC9.1 vs E30"
0.635/740.55064 AC9.2 E30 3.578 "AC9.2 vs E30"
0.635/740.55064 AC9.3 E30 1.9409 "AC9.3 vs E30"
0.635/740.55064 AC9.1 AC9.3 0.31885 "AC9.1 vs AC9.3"
0.635/740.55064 AC9.2 AC9.3 1.637 "AC9.2 vs AC9.3"
0.635/740.55064 AC9.1 AC9.2 -1.3182 "AC9.1 vs AC9.2"
4.551/742.28040 AC9.1 E30 -0.26586 "AC9.1 vs E30"
4.551/742.28040 AC9.2 E30 0.58064 "AC9.2 vs E30"
4.551/742.28040 AC9.3 E30 2.0538 "AC9.3 vs E30"
4.551/742.28040 AC9.1 AC9.3 -2.3197 "AC9.1 vs AC9.3"
4.551/742.28040 AC9.2 AC9.3 -1.4732 "AC9.2 vs AC9.3"
4.551/742.28040 AC9.1 AC9.2 -0.84649 "AC9.1 vs AC9.2"
5.054/744.10628 AC9.1 E30 -0.050393 "AC9.1 vs E30"
5.054/744.10628 AC9.2 E30 0.25619 "AC9.2 vs E30"
5.054/744.10628 AC9.3 E30 -0.20128 "AC9.3 vs E30"
5.054/744.10628 AC9.1 AC9.3 0.15088 "AC9.1 vs AC9.3"
5.054/744.10628 AC9.2 AC9.3 0.45747 "AC9.2 vs AC9.3"
5.054/744.10628 AC9.1 AC9.2 -0.30658 "AC9.1 vs AC9.2"
4.556/744.27475 AC9.1 E30 -0.1654 "AC9.1 vs E30"
4.556/744.27475 AC9.2 E30 0.3937 "AC9.2 vs E30"
4.556/744.27475 AC9.3 E30 2.1588 "AC9.3 vs E30"
4.556/744.27475 AC9.1 AC9.3 -2.3241 "AC9.1 vs AC9.3"
4.556/744.27475 AC9.2 AC9.3 -1.7651 "AC9.2 vs AC9.3"
4.556/744.27475 AC9.1 AC9.2 -0.5591 "AC9.1 vs AC9.2"
0.510/744.54087 AC9.1 E30 1.1406 "AC9.1 vs E30"
0.510/744.54087 AC9.2 E30 1.7883 "AC9.2 vs E30"
0.510/744.54087 AC9.3 E30 1.243 "AC9.3 vs E30"
0.510/744.54087 AC9.1 AC9.3 -0.10241 "AC9.1 vs AC9.3"
0.510/744.54087 AC9.2 AC9.3 0.54527 "AC9.2 vs AC9.3"
0.510/744.54087 AC9.1 AC9.2 -0.64767 "AC9.1 vs AC9.2"
4.348/744.77968 AC9.1 E30 -0.3394 "AC9.1 vs E30"
4.348/744.77968 AC9.2 E30 -0.48034 "AC9.2 vs E30"
4.348/744.77968 AC9.3 E30 0.17463 "AC9.3 vs E30"
4.348/744.77968 AC9.1 AC9.3 -0.51403 "AC9.1 vs AC9.3"
4.348/744.77968 AC9.2 AC9.3 -0.65497 "AC9.2 vs AC9.3"
4.348/744.77968 AC9.1 AC9.2 0.14094 "AC9.1 vs AC9.2"
4.343/745.77390 AC9.1 E30 -0.1499 "AC9.1 vs E30"
4.343/745.77390 AC9.2 E30 0.034521 "AC9.2 vs E30"
4.343/745.77390 AC9.3 E30 0.2461 "AC9.3 vs E30"
4.343/745.77390 AC9.1 AC9.3 -0.396 "AC9.1 vs AC9.3"
4.343/745.77390 AC9.2 AC9.3 -0.21158 "AC9.2 vs AC9.3"
4.343/745.77390 AC9.1 AC9.2 -0.18442 "AC9.1 vs AC9.2"
0.510/746.55476 AC9.1 E30 1.2753 "AC9.1 vs E30"
0.510/746.55476 AC9.2 E30 1.9182 "AC9.2 vs E30"
0.510/746.55476 AC9.3 E30 1.722 "AC9.3 vs E30"
0.510/746.55476 AC9.1 AC9.3 -0.44668 "AC9.1 vs AC9.3"
0.510/746.55476 AC9.2 AC9.3 0.19623 "AC9.2 vs AC9.3"
0.510/746.55476 AC9.1 AC9.2 -0.6429 "AC9.1 vs AC9.2"
0.519/748.56565 AC9.1 E30 0.48567 "AC9.1 vs E30"
0.519/748.56565 AC9.2 E30 0.84185 "AC9.2 vs E30"
0.519/748.56565 AC9.3 E30 2.0167 "AC9.3 vs E30"
0.519/748.56565 AC9.1 AC9.3 -1.5311 "AC9.1 vs AC9.3"
0.519/748.56565 AC9.2 AC9.3 -1.1749 "AC9.2 vs AC9.3"
0.519/748.56565 AC9.1 AC9.2 -0.35618 "AC9.1 vs AC9.2"
0.610/750.52980 AC9.1 E30 2.895 "AC9.1 vs E30"
0.610/750.52980 AC9.2 E30 4.9403 "AC9.2 vs E30"
0.610/750.52980 AC9.3 E30 2.2478 "AC9.3 vs E30"
0.610/750.52980 AC9.1 AC9.3 0.64723 "AC9.1 vs AC9.3"
0.610/750.52980 AC9.2 AC9.3 2.6925 "AC9.2 vs AC9.3"
0.610/750.52980 AC9.1 AC9.2 -2.0452 "AC9.1 vs AC9.2"
0.510/750.55398 AC9.1 E30 1.5645 "AC9.1 vs E30"
0.510/750.55398 AC9.2 E30 3.3544 "AC9.2 vs E30"
0.510/750.55398 AC9.3 E30 1.4262 "AC9.3 vs E30"
0.510/750.55398 AC9.1 AC9.3 0.13828 "AC9.1 vs AC9.3"
0.510/750.55398 AC9.2 AC9.3 1.9282 "AC9.2 vs AC9.3"
0.510/750.55398 AC9.1 AC9.2 -1.7899 "AC9.1 vs AC9.2"
0.602/752.54498 AC9.1 E30 0.86233 "AC9.1 vs E30"
0.602/752.54498 AC9.2 E30 2.3015 "AC9.2 vs E30"
0.602/752.54498 AC9.3 E30 0.63297 "AC9.3 vs E30"
0.602/752.54498 AC9.1 AC9.3 0.22936 "AC9.1 vs AC9.3"
0.602/752.54498 AC9.2 AC9.3 1.6686 "AC9.2 vs AC9.3"
0.602/752.54498 AC9.1 AC9.2 -1.4392 "AC9.1 vs AC9.2"
0.519/753.50175 AC9.1 E30 0.7239 "AC9.1 vs E30"
0.519/753.50175 AC9.2 E30 -0.24936 "AC9.2 vs E30"
0.519/753.50175 AC9.3 E30 1.3983 "AC9.3 vs E30"
0.519/753.50175 AC9.1 AC9.3 -0.67436 "AC9.1 vs AC9.3"
0.519/753.50175 AC9.2 AC9.3 -1.6476 "AC9.2 vs AC9.3"
0.519/753.50175 AC9.1 AC9.2 0.97326 "AC9.1 vs AC9.2"
0.602/754.56114 AC9.1 E30 3.1492 "AC9.1 vs E30"
0.602/754.56114 AC9.2 E30 4.6523 "AC9.2 vs E30"
0.602/754.56114 AC9.3 E30 2.187 "AC9.3 vs E30"
0.602/754.56114 AC9.1 AC9.3 0.96223 "AC9.1 vs AC9.3"
0.602/754.56114 AC9.2 AC9.3 2.4653 "AC9.2 vs AC9.3"
0.602/754.56114 AC9.1 AC9.2 -1.503 "AC9.1 vs AC9.2"
0.510/754.58924 AC9.1 E30 2.4585 "AC9.1 vs E30"
0.510/754.58924 AC9.2 E30 4.412 "AC9.2 vs E30"
0.510/754.58924 AC9.3 E30 1.8349 "AC9.3 vs E30"
0.510/754.58924 AC9.1 AC9.3 0.62358 "AC9.1 vs AC9.3"
0.510/754.58924 AC9.2 AC9.3 2.577 "AC9.2 vs AC9.3"
0.510/754.58924 AC9.1 AC9.2 -1.9535 "AC9.1 vs AC9.2"
0.652/755.43425 AC9.1 E30 2.8502 "AC9.1 vs E30"
0.652/755.43425 AC9.2 E30 4.3575 "AC9.2 vs E30"
0.652/755.43425 AC9.3 E30 1.5118 "AC9.3 vs E30"
0.652/755.43425 AC9.1 AC9.3 1.3385 "AC9.1 vs AC9.3"
0.652/755.43425 AC9.2 AC9.3 2.8457 "AC9.2 vs AC9.3"
0.652/755.43425 AC9.1 AC9.2 -1.5073 "AC9.1 vs AC9.2"
0.602/756.57609 AC9.1 E30 3.5087 "AC9.1 vs E30"
0.602/756.57609 AC9.2 E30 4.8747 "AC9.2 vs E30"
0.602/756.57609 AC9.3 E30 2.5257 "AC9.3 vs E30"
0.602/756.57609 AC9.1 AC9.3 0.98299 "AC9.1 vs AC9.3"
0.602/756.57609 AC9.2 AC9.3 2.349 "AC9.2 vs AC9.3"
0.602/756.57609 AC9.1 AC9.2 -1.366 "AC9.1 vs AC9.2"
0.510/756.60573 AC9.1 E30 2.5885 "AC9.1 vs E30"
0.510/756.60573 AC9.2 E30 4.4017 "AC9.2 vs E30"
0.510/756.60573 AC9.3 E30 2.4175 "AC9.3 vs E30"
0.510/756.60573 AC9.1 AC9.3 0.17096 "AC9.1 vs AC9.3"
0.510/756.60573 AC9.2 AC9.3 1.9842 "AC9.2 vs AC9.3"
0.510/756.60573 AC9.1 AC9.2 -1.8132 "AC9.1 vs AC9.2"
0.644/757.45188 AC9.1 E30 2.9668 "AC9.1 vs E30"
0.644/757.45188 AC9.2 E30 4.6383 "AC9.2 vs E30"
0.644/757.45188 AC9.3 E30 2.0138 "AC9.3 vs E30"
0.644/757.45188 AC9.1 AC9.3 0.95298 "AC9.1 vs AC9.3"
0.644/757.45188 AC9.2 AC9.3 2.6244 "AC9.2 vs AC9.3"
0.644/757.45188 AC9.1 AC9.2 -1.6715 "AC9.1 vs AC9.2"
7.086/758.25068 AC9.1 E30 -0.11869 "AC9.1 vs E30"
7.086/758.25068 AC9.2 E30 -0.089699 "AC9.2 vs E30"
7.086/758.25068 AC9.3 E30 0.0017788 "AC9.3 vs E30"
7.086/758.25068 AC9.1 AC9.3 -0.12047 "AC9.1 vs AC9.3"
7.086/758.25068 AC9.2 AC9.3 -0.091478 "AC9.2 vs AC9.3"
7.086/758.25068 AC9.1 AC9.2 -0.028995 "AC9.1 vs AC9.2"
1.321/758.25081 AC9.1 E30 -0.15756 "AC9.1 vs E30"
1.321/758.25081 AC9.2 E30 -0.11628 "AC9.2 vs E30"
1.321/758.25081 AC9.3 E30 0.36705 "AC9.3 vs E30"
1.321/758.25081 AC9.1 AC9.3 -0.52461 "AC9.1 vs AC9.3"
1.321/758.25081 AC9.2 AC9.3 -0.48334 "AC9.2 vs AC9.3"
1.321/758.25081 AC9.1 AC9.2 -0.041273 "AC9.1 vs AC9.2"
1.327/759.25056 AC9.1 E30 -0.0033437 "AC9.1 vs E30"
1.327/759.25056 AC9.2 E30 0.060215 "AC9.2 vs E30"
1.327/759.25056 AC9.3 E30 0.10584 "AC9.3 vs E30"
1.327/759.25056 AC9.1 AC9.3 -0.10919 "AC9.1 vs AC9.3"
1.327/759.25056 AC9.2 AC9.3 -0.04563 "AC9.2 vs AC9.3"
1.327/759.25056 AC9.1 AC9.2 -0.063558 "AC9.1 vs AC9.2"
0.640/759.39681 AC9.1 E30 -2.156 "AC9.1 vs E30"
0.640/759.39681 AC9.2 E30 -1.9985 "AC9.2 vs E30"
0.640/759.39681 AC9.3 E30 0.47792 "AC9.3 vs E30"
0.640/759.39681 AC9.1 AC9.3 -2.6339 "AC9.1 vs AC9.3"
0.640/759.39681 AC9.2 AC9.3 -2.4764 "AC9.2 vs AC9.3"
0.640/759.39681 AC9.1 AC9.2 -0.1575 "AC9.1 vs AC9.2"
0.644/759.47142 AC9.1 E30 3.6009 "AC9.1 vs E30"
0.644/759.47142 AC9.2 E30 5.151 "AC9.2 vs E30"
0.644/759.47142 AC9.3 E30 2.4167 "AC9.3 vs E30"
0.644/759.47142 AC9.1 AC9.3 1.1843 "AC9.1 vs AC9.3"
0.644/759.47142 AC9.2 AC9.3 2.7343 "AC9.2 vs AC9.3"
0.644/759.47142 AC9.1 AC9.2 -1.5501 "AC9.1 vs AC9.2"
0.638/761.48837 AC9.1 E30 3.0988 "AC9.1 vs E30"
0.638/761.48837 AC9.2 E30 4.6004 "AC9.2 vs E30"
0.638/761.48837 AC9.3 E30 2.3143 "AC9.3 vs E30"
0.638/761.48837 AC9.1 AC9.3 0.78448 "AC9.1 vs AC9.3"
0.638/761.48837 AC9.2 AC9.3 2.286 "AC9.2 vs AC9.3"
0.638/761.48837 AC9.1 AC9.2 -1.5016 "AC9.1 vs AC9.2"
0.502/765.50861 AC9.1 E30 1.5168 "AC9.1 vs E30"
0.502/765.50861 AC9.2 E30 2.6529 "AC9.2 vs E30"
0.502/765.50861 AC9.3 E30 1.3418 "AC9.3 vs E30"
0.502/765.50861 AC9.1 AC9.3 0.17507 "AC9.1 vs AC9.3"
0.502/765.50861 AC9.2 AC9.3 1.3111 "AC9.2 vs AC9.3"
0.502/765.50861 AC9.1 AC9.2 -1.1361 "AC9.1 vs AC9.2"
0.610/766.50103 AC9.1 E30 2.1948 "AC9.1 vs E30"
0.610/766.50103 AC9.2 E30 3.3398 "AC9.2 vs E30"
0.610/766.50103 AC9.3 E30 1.9351 "AC9.3 vs E30"
0.610/766.50103 AC9.1 AC9.3 0.25963 "AC9.1 vs AC9.3"
0.610/766.50103 AC9.2 AC9.3 1.4047 "AC9.2 vs AC9.3"
0.610/766.50103 AC9.1 AC9.2 -1.145 "AC9.1 vs AC9.2"
0.610/768.51735 AC9.1 E30 1.9872 "AC9.1 vs E30"
0.610/768.51735 AC9.2 E30 3.395 "AC9.2 vs E30"
0.610/768.51735 AC9.3 E30 2.3828 "AC9.3 vs E30"
0.610/768.51735 AC9.1 AC9.3 -0.39557 "AC9.1 vs AC9.3"
0.610/768.51735 AC9.2 AC9.3 1.0122 "AC9.2 vs AC9.3"
0.610/768.51735 AC9.1 AC9.2 -1.4078 "AC9.1 vs AC9.2"
0.510/768.54677 AC9.1 E30 1.252 "AC9.1 vs E30"
0.510/768.54677 AC9.2 E30 2.4474 "AC9.2 vs E30"
0.510/768.54677 AC9.3 E30 2.0213 "AC9.3 vs E30"
0.510/768.54677 AC9.1 AC9.3 -0.76932 "AC9.1 vs AC9.3"
0.510/768.54677 AC9.2 AC9.3 0.42611 "AC9.2 vs AC9.3"
0.510/768.54677 AC9.1 AC9.2 -1.1954 "AC9.1 vs AC9.2"
0.610/772.51623 AC9.1 E30 3.2623 "AC9.1 vs E30"
0.610/772.51623 AC9.2 E30 5.0901 "AC9.2 vs E30"
0.610/772.51623 AC9.3 E30 2.7132 "AC9.3 vs E30"
0.610/772.51623 AC9.1 AC9.3 0.54907 "AC9.1 vs AC9.3"
0.610/772.51623 AC9.2 AC9.3 2.3769 "AC9.2 vs AC9.3"
0.610/772.51623 AC9.1 AC9.2 -1.8278 "AC9.1 vs AC9.2"
0.510/772.59210 AC9.1 E30 1.4304 "AC9.1 vs E30"
0.510/772.59210 AC9.2 E30 2.7953 "AC9.2 vs E30"
0.510/772.59210 AC9.3 E30 0.99817 "AC9.3 vs E30"
0.510/772.59210 AC9.1 AC9.3 0.43228 "AC9.1 vs AC9.3"
0.510/772.59210 AC9.2 AC9.3 1.7971 "AC9.2 vs AC9.3"
0.510/772.59210 AC9.1 AC9.2 -1.3649 "AC9.1 vs AC9.2"
0.602/774.53018 AC9.1 E30 2.7359 "AC9.1 vs E30"
0.602/774.53018 AC9.2 E30 4.9427 "AC9.2 vs E30"
0.602/774.53018 AC9.3 E30 2.0062 "AC9.3 vs E30"
0.602/774.53018 AC9.1 AC9.3 0.72965 "AC9.1 vs AC9.3"
0.602/774.53018 AC9.2 AC9.3 2.9365 "AC9.2 vs AC9.3"
0.602/774.53018 AC9.1 AC9.2 -2.2068 "AC9.1 vs AC9.2"
0.510/774.60857 AC9.1 E30 2.0549 "AC9.1 vs E30"
0.510/774.60857 AC9.2 E30 3.2373 "AC9.2 vs E30"
0.510/774.60857 AC9.3 E30 1.0184 "AC9.3 vs E30"
0.510/774.60857 AC9.1 AC9.3 1.0365 "AC9.1 vs AC9.3"
0.510/774.60857 AC9.2 AC9.3 2.2189 "AC9.2 vs AC9.3"
0.510/774.60857 AC9.1 AC9.2 -1.1824 "AC9.1 vs AC9.2"
0.694/775.39784 AC9.1 E30 -0.4141 "AC9.1 vs E30"
0.694/775.39784 AC9.2 E30 -0.85151 "AC9.2 vs E30"
0.694/775.39784 AC9.3 E30 2.7458 "AC9.3 vs E30"
0.694/775.39784 AC9.1 AC9.3 -3.1599 "AC9.1 vs AC9.3"
0.694/775.39784 AC9.2 AC9.3 -3.5973 "AC9.2 vs AC9.3"
0.694/775.39784 AC9.1 AC9.2 0.43741 "AC9.1 vs AC9.2"
0.602/776.54983 AC9.1 E30 3.4331 "AC9.1 vs E30"
0.602/776.54983 AC9.2 E30 5.4478 "AC9.2 vs E30"
0.602/776.54983 AC9.3 E30 2.803 "AC9.3 vs E30"
0.602/776.54983 AC9.1 AC9.3 0.63011 "AC9.1 vs AC9.3"
0.602/776.54983 AC9.2 AC9.3 2.6447 "AC9.2 vs AC9.3"
0.602/776.54983 AC9.1 AC9.2 -2.0146 "AC9.1 vs AC9.2"
0.602/778.56574 AC9.1 E30 3.3244 "AC9.1 vs E30"
0.602/778.56574 AC9.2 E30 5.2851 "AC9.2 vs E30"
0.602/778.56574 AC9.3 E30 2.966 "AC9.3 vs E30"
0.602/778.56574 AC9.1 AC9.3 0.35835 "AC9.1 vs AC9.3"
0.602/778.56574 AC9.2 AC9.3 2.319 "AC9.2 vs AC9.3"
0.602/778.56574 AC9.1 AC9.2 -1.9607 "AC9.1 vs AC9.2"
0.510/778.58376 AC9.1 E30 1.3113 "AC9.1 vs E30"
0.510/778.58376 AC9.2 E30 3.044 "AC9.2 vs E30"
0.510/778.58376 AC9.3 E30 1.1887 "AC9.3 vs E30"
0.510/778.58376 AC9.1 AC9.3 0.1226 "AC9.1 vs AC9.3"
0.510/778.58376 AC9.2 AC9.3 1.8554 "AC9.2 vs AC9.3"
0.510/778.58376 AC9.1 AC9.2 -1.7328 "AC9.1 vs AC9.2"
