"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
"1.516/981.18288",0.0064839,0.00699,0.0030187,-0.020667,0.0085352,0.012099,-0.023025,-0.01032,0.024974,0.032609,-0.020532,-0.00085459
"1.153/982.19575",-0.011629,-0.018001,-0.028033,-0.05556,-0.032211,-0.011798,-0.013987,-0.029802,-0.033141,0.032841,0.035525,0.00022086
"2.902/982.90865",-0.018126,0.02205,0.013101,0.015303,0.018519,-3.6466e-05,0.012519,-0.01612,0.012522,0.0085193,-0.037492,-0.0027262
"2.903/983.09338",-0.015159,0.02524,0.009961,0.010434,0.012075,-0.0010046,0.0057559,-0.018353,0.0060332,-0.010827,-0.02461,-7.3575e-05
"2.903/983.18548",-0.013992,0.026369,0.0037867,-0.002661,0.0097249,0.011013,0.0062094,-0.022651,0.019949,-0.0010343,-0.014733,0.00064921
"2.903/983.36491",-0.010509,0.028525,0.0093559,0.0088387,0.0010975,0.0076798,0.023321,0.0081817,0.0020379,-0.0057445,-0.02691,0.0020117
"2.903/983.72555",-0.0080522,0.023629,0.017052,0.0073397,-0.0047906,0.0085033,0.011099,-0.010399,0.03273,-0.014186,-0.02598,0.0010705
"2.885/984.63858",-0.016045,0.01884,0.020449,-0.013071,0.044606,-0.0332,0.0028841,0.024011,-0.0028912,0.019709,0.030828,-0.0011249
"1.110/984.70147",-0.027868,-0.059918,0.10787,-0.012507,0.00028909,0.054658,-0.095477,-0.0018085,0.0019402,-0.16675,0.037731,-0.0048114
"2.887/984.73082",-0.019263,0.01941,0.016641,-0.0037932,0.031205,-0.014034,0.024891,-0.02962,-0.01826,-0.006868,-0.021968,-0.0028769
"2.893/984.91066",-0.010304,0.015353,0.025902,-0.0095201,0.039708,-0.01125,-0.0063255,0.029656,-0.01597,-0.0038121,0.00092694,0.00058955
"2.898/986.27502",-0.00068819,0.019659,0.038434,-0.0014352,0.026692,-0.019488,0.01965,0.033388,0.0057824,0.034307,-0.020722,-0.0049932
"2.791/986.60990",-0.055688,0.030817,0.023277,0.013275,0.01946,-0.026997,-0.058669,-0.023566,-0.039134,-0.0090863,-0.046529,-0.0025841
"2.793/986.75204",-0.067154,0.0028184,-0.013002,0.014016,-0.023591,-0.043266,0.047791,-0.013581,-0.014904,-0.032607,0.012762,0.0023683
"2.794/987.03631",-0.056916,0.010946,0.0011057,0.0044496,0.0037469,-0.04364,0.021694,-0.022544,0.0047329,0.017487,-0.042086,0.0039831
"2.791/987.17201",-0.058487,0.017632,0.0069095,0.013813,-0.011147,-0.038683,-0.035099,-0.022221,-0.01257,-0.037725,-0.038537,-0.0029317
"2.782/988.89101",-0.044137,0.00028908,0.012786,-0.036377,-9.3966e-05,-0.093676,0.0019335,0.010328,0.01365,0.032362,-0.049513,-0.0075465
"2.785/989.32156",-0.060256,0.0011537,-0.002021,-0.023259,0.0055856,-0.036534,-0.026725,0.0072574,-0.017492,-0.029642,-0.00059116,-0.0019646
"2.785/989.60861",-0.068407,-0.0063714,-0.02234,-0.0055684,-0.01605,-0.051724,0.019751,-0.013355,0.015476,-0.011521,-0.035052,-0.0033333
"2.782/989.74977",-0.065431,-0.0105,0.012722,0.016176,-0.027781,-0.034678,-0.022506,0.025478,-0.0023674,-0.014219,0.013305,-0.0062949
"2.842/990.31237",0.023992,0.01357,-0.0081193,0.0041169,0.023968,0.015153,0.026304,0.04325,-0.0087447,-0.0093054,0.0011718,-0.0044861
"2.840/990.48051",0.026673,0.002422,-0.0022426,0.0071698,0.00013745,0.0033463,0.030249,0.011118,-0.039514,0.0049616,-0.034735,-0.0016359
"2.872/990.82360",0.018915,-0.028328,0.017469,0.00414,-0.033982,0.016625,0.021828,0.0064019,0.0046612,-0.0099179,-0.018451,-0.0032423
"2.873/991.15941",0.019077,-0.025918,0.01894,-0.0015592,-0.028076,0.0091533,0.012814,0.011715,0.0081951,-0.0080399,-0.0039945,-0.00269
"2.872/991.49412",0.019467,-0.022581,0.015227,0.0012184,-0.035796,0.012378,0.012191,-0.0035788,0.0031587,-0.00090885,-0.011446,-0.00021855
"3.020/993.67484",0.0035521,-0.023353,0.012171,-0.0024761,-0.0065535,-0.0055141,-0.028144,-0.00081002,0.023641,-0.0041643,0.020647,0.00060575
"1.535/995.67123",-0.0073997,-0.012643,0.0088635,0.033706,0.010285,-0.015963,-0.01863,0.0078715,-0.028963,0.016601,0.0037701,-5.0257e-07
"2.823/996.80759",0.020912,0.017842,0.0013065,-0.01492,0.012245,0.011713,0.007416,-0.0096409,-0.025848,0.011538,-0.042246,0.0019203
"1.163/998.19346",-0.0020441,-0.0068894,-0.047711,-0.045278,-0.00034559,0.011259,-0.014935,-0.030417,-0.016104,0.013529,0.0098287,0.0064443
"2.755/999.20290",-0.04644,0.017549,-0.0065947,-0.022197,-0.013202,0.012496,-0.0003472,-0.0024307,0.0054683,-0.0081404,0.0023983,0.0031086
"1.048/999.20627",-0.0018148,-0.012933,-0.015812,0.012897,-0.003946,0.03017,-0.022558,0.029441,0.012531,0.022383,-0.0048948,-0.0008841
"2.756/999.45825",-0.038369,0.029942,0.004353,-0.0055419,-0.0088102,-0.0027793,0.025928,-0.003184,0.010383,-0.01793,-0.027969,0.0027956
"3.043/999.58942",0.025801,-0.019835,-0.027186,-0.03565,0.029909,-0.010374,-0.012495,0.016286,0.0012795,-0.0026906,-0.027088,-0.0071084
"2.919/999.82893",0.020837,0.012392,-0.018614,0.0028278,-0.02364,-0.0028656,0.014573,-0.0074235,-0.0064834,0.00022875,-0.038936,-0.0011581
"2.813/1003.81591",-0.019219,0.020813,-0.027455,-0.008772,-0.0043651,0.019725,0.0020768,-0.013704,-0.042348,0.0059277,-0.0095908,0.0010972
"3.045/1003.83108",-0.019023,0.010831,-0.0053903,0.024396,-0.031606,0.0002906,0.0011916,0.0037375,-0.0065035,0.0022833,0.010588,-4.3657e-05
"3.046/1004.16714",-0.011842,0.0054942,-0.002217,0.021219,-0.026183,-0.0014937,0.0043427,-0.0032278,0.013221,0.016107,0.014978,-0.00042879
"1.538/1006.66373",0.0034445,-0.010804,0.003169,-0.0094894,0.019388,0.025998,-0.026196,0.012057,-0.017668,0.018351,0.016192,0.0027053
"4.173/1007.58092",-0.083937,-0.0047749,-0.0080623,0.042185,-0.052101,-0.0056621,0.056537,-0.00037617,0.010764,-0.0042172,-0.0089443,-0.0059117
"2.867/1009.83162",-0.00075801,-0.018137,0.0014701,0.005582,-0.029374,0.0021725,0.0048451,0.01046,0.015236,0.0047975,-0.005681,-0.0006024
"2.868/1010.16926",0.0025597,-0.011969,0.011705,0.0068353,-0.027364,0.011006,0.00036809,0.014346,0.003355,0.0048778,0.013101,-0.00010394
"2.867/1010.50093",0.0060663,-0.013037,0.0085614,0.0033508,-0.031306,0.0094184,0.0073933,-0.0032265,-0.0047732,-0.0018616,-0.014534,0.0010536
"2.919/1013.26515",0.056501,0.0025943,0.010209,-0.013612,-0.025128,-0.0050484,0.024513,0.0096393,0.0034794,-0.0076826,-0.0013631,-0.0028645
"1.537/1014.65070",0.0098827,-0.0092934,-0.0014462,-0.0028601,0.012809,0.007108,0.0081174,0.019572,-0.016335,0.01293,-0.031432,0.00086638
"2.895/1014.83989",-0.016642,0.00078758,-0.025907,0.010088,-0.029275,0.024568,0.0045752,-0.0098948,0.015294,-0.013982,0.011549,0.0028021
"2.895/1015.17354",-0.015811,-0.00063242,-0.025155,0.011327,-0.025305,0.025476,0.0035564,-0.005705,0.014804,0.0003142,0.0038669,0.0060455
"2.895/1015.50823",-0.017474,-0.0012337,-0.022391,0.020015,-0.024785,0.024346,0.013885,0.0099404,0.016682,0.0083995,0.016651,0.0040586
"2.777/1015.54233",0.016981,-0.047796,-0.029024,0.046697,0.0053471,-0.021925,-0.0068097,-0.014256,-0.015954,0.027285,-0.012745,-0.0022413
"2.714/1016.47182",-0.033066,-0.0094868,-0.023428,-0.011333,0.00046183,0.023886,0.0025688,0.005401,0.0035844,-0.00074569,0.0023217,-0.00094425
"3.089/1017.50295",-0.023096,-0.01711,-0.0029434,0.018309,-0.02186,-0.0077304,0.0077222,-0.001111,0.012148,-0.0017344,0.0084297,-0.0013191
"1.546/1017.65938",0.01033,0.00016534,0.018189,-0.029141,0.012146,0.033699,-0.030448,0.0017886,-0.027067,0.011691,0.012154,-0.002972
"3.090/1017.83821",-0.014413,-0.010846,0.003058,0.015872,-0.020306,-0.0021739,-0.0034683,0.0030839,0.006876,0.0018924,0.00025834,-0.0015779
"3.089/1018.17185",-0.018213,-0.012343,0.00066571,0.017244,-0.026659,-0.0017446,-0.00055765,-0.0027629,0.0038323,0.0079395,0.0013523,0.0018854
"4.173/1019.33788",-0.079701,-0.0038469,-0.0084262,0.039151,-0.028783,0.029403,-0.037487,-0.0019118,0.0059348,-0.0071412,0.0058421,-0.0014505
"4.173/1019.67064",-0.08908,-0.011608,-0.014737,0.068738,-0.04612,0.015674,-0.0095371,0.011825,0.0088455,-0.021625,-0.0066781,-0.0056635
"3.995/1021.87097",-0.076874,-0.0013935,-0.0050631,0.032305,-0.026266,0.034692,-0.030842,0.01472,0.0050301,-0.0012827,0.005901,-0.0032297
"3.089/1023.17696",-0.020355,-0.0091001,-0.005119,0.019513,-0.029118,0.0099176,0.011954,0.015783,-0.0041564,-0.0036495,0.028886,0.00033172
"2.681/1023.82588",0.021016,0.019397,-0.015943,-0.018335,0.012411,-0.032744,0.0081592,0.013889,-0.0087331,-0.032786,0.0035099,-0.0047791
"1.545/1025.64457",0.0029593,-0.008566,-0.017008,-0.031635,0.018976,0.011965,0.019061,0.025277,-0.034997,7.9284e-05,0.008501,-0.00032528
"4.474/1028.85800",-0.079541,-0.00096035,-0.0016878,0.041307,-0.038264,0.025808,-0.0056626,0.010935,0.0048878,-0.0056819,0.0075721,0.0017928
"4.476/1029.19081",-0.08223,-0.0065781,-0.01138,0.048585,-0.037684,0.0241,-0.0082337,0.010643,0.0031547,-0.0070487,0.0075894,-0.0037487
"2.803/1029.46889",0.028723,0.043234,0.012534,-0.0038165,-0.035649,0.0082115,0.0030676,-0.020059,0.012448,0.029606,-0.022796,-0.0020517
"4.478/1029.52638",-0.081147,-0.002933,-0.0090281,0.042596,-0.034213,0.029396,-0.031924,0.0047471,0.00019785,0.0030079,-0.0032004,-5.21e-05
"3.089/1030.15265",-0.024998,-0.018963,-0.0066758,0.0025575,-0.019072,-0.0021057,0.024262,0.0021294,0.019541,0.012436,0.014328,-0.00095527
"3.020/1033.50352",0.01105,-0.0069059,0.013762,0.0011004,-0.013134,-0.00082154,-0.024437,0.014571,0.018766,-0.031923,0.012492,-0.00050039
"0.967/1041.29145",-0.017652,-0.0029238,-0.0076582,0.037481,-0.027108,0.016917,0.014501,-0.037187,0.023298,-0.02647,-0.056441,0.0021553
"1.139/1042.19458",-0.0040631,0.016858,-0.0093777,0.015844,0.007288,0.034013,-0.019737,-0.03284,0.050761,-0.058751,-0.03149,0.00085711
"2.780/1047.47838",0.025512,0.046482,0.013977,0.010116,-0.036577,0.017544,0.012088,-0.027499,-0.0095735,0.034411,-0.030725,-0.00089556
"4.174/1047.84839",-0.079218,-0.01066,-0.015107,0.049803,-0.040807,0.018915,-0.014028,0.0052866,0.011735,-0.001245,-0.0014098,0.0026312
"4.173/1048.18018",-0.080787,-0.011142,-0.01678,0.050016,-0.04322,0.017581,0.002249,-0.00048034,0.0036756,-0.0022837,-0.012305,0.011713
"2.985/1051.11026",0.017057,-0.031676,0.01585,-0.0037566,-0.021971,0.0034439,0.0081107,0.011021,-0.0041564,-0.0073338,-0.017146,0.0019773
"2.982/1051.51148",0.022607,-0.027136,0.019046,-0.0075692,-0.016842,0.0012822,0.012783,-0.0037059,-0.0021263,-0.0062518,-0.010272,0.0018416
"3.164/1051.53489",0.03788,-0.036664,-0.061803,0.042115,0.036687,-0.026944,-0.017431,0.0094337,0.012611,0.011592,-0.014006,-0.006364
"1.143/1058.19490",0.0058109,0.015712,-0.012938,0.023278,0.028593,0.034279,-0.055014,-0.0026672,0.0052264,-0.05587,0.0073372,-0.00070853
"2.673/1061.31530",0.0016037,0.01801,-0.0029596,0.0057414,0.0020064,-0.048668,-0.024204,-0.0086243,-0.002242,0.026505,0.012017,0.00078804
"1.149/1064.16778",0.0089987,0.0053978,0.050191,0.0087041,0.023151,0.035116,-0.036629,0.058407,-0.033456,0.019614,0.059341,-0.0012691
"2.960/1065.31808",0.0039612,0.0077678,-0.010014,0.015162,0.0056555,0.031083,-0.023376,-0.020958,0.018394,0.034179,-0.038014,0.0013487
"2.960/1065.51776",0.011114,0.0071652,0.0028485,0.013499,0.020108,0.029098,-0.043137,-0.018396,0.0055141,0.0099881,-0.031592,-0.0022355
"2.960/1065.71968",0.007841,0.012094,-0.0011431,0.00955,0.014185,0.027608,-0.045466,-0.022453,-0.018881,0.026231,-0.033892,-0.0011278
"2.960/1065.91883",0.011521,0.01313,0.0011718,0.020306,0.0018278,0.024124,-0.054121,-0.023048,-0.012855,0.017296,-0.035207,0.00014284
"2.806/1067.83662",0.019095,-0.0039318,-0.0017868,-0.051031,-0.029316,0.025135,-0.022093,0.023206,0.036371,0.0012439,-0.026724,0.0016558
"3.019/1070.68706",-0.041957,-0.03339,-0.015465,0.073147,-0.050996,-0.069449,0.22776,0.017989,0.031415,-0.032717,-0.018075,0.0089357
"2.692/1075.25232",-0.0095932,-0.020248,-0.025223,-0.0014551,-0.00024764,0.021508,-0.005106,-0.022552,0.028575,0.032732,-0.013407,-0.0020622
"2.994/1077.32445",0.0154,-0.01419,0.01455,0.025278,0.0061877,-0.02006,-0.0097316,0.016941,-0.0070738,0.01955,-0.0098048,-0.00077251
"2.995/1077.52493",0.015733,-0.017553,0.0083077,0.019082,-0.00033934,-0.0057581,0.0022377,0.0097904,-0.013825,0.010665,-0.017057,0.0012336
"1.139/1080.16114",0.0080523,0.021961,0.027119,-0.0028888,0.030242,0.035043,0.0050073,-0.029188,0.0092875,-0.077415,0.0064691,0.0033491
"2.844/1080.52711",0.023502,-0.010381,0.0327,0.0114,-0.051185,0.010315,-0.011193,0.010428,0.010697,0.010591,0.00051195,0.0018652
"2.787/1081.34333",-0.050817,0.014565,-0.0065011,0.0055133,0.024536,-0.040643,-0.024122,-0.033212,-0.022654,-0.033664,-0.015223,0.0015067
"2.784/1081.51121",-0.057208,0.01707,-0.0056466,0.018744,0.018492,-0.031331,0.028971,-0.010725,-0.0062688,0.02131,-0.034821,-0.0015893
"2.883/1083.20492",-0.015854,0.0064778,0.025622,-0.0096334,0.033901,-0.028742,0.045653,0.043077,0.006996,0.01842,0.035899,0.0043887
"3.022/1083.31404",0.0012732,-0.010557,0.0037808,-0.030529,0.0090128,0.024553,-0.0023428,0.013706,0.027077,-0.0063918,0.015936,8.2472e-05
"2.774/1083.67424",-0.045407,0.015956,-4.2482e-05,-0.0016502,0.039362,-0.083322,-0.0066176,-0.027886,-0.011989,-0.0059,-0.019436,-0.0026267
"2.774/1083.83780",-0.04504,0.0065063,-0.0051187,0.0015578,0.0032114,-0.056683,0.010573,-0.019648,0.0078117,-0.039455,-0.002094,-0.0023903
"2.775/1084.00621",-0.044372,0.011044,0.0020313,-0.0079582,0.011566,-0.033785,-0.014731,-0.017407,0.0046519,-0.0037865,-0.01774,-0.00080949
"3.018/1085.90794",-0.010078,-0.005946,-0.0053525,-0.010349,-0.00029419,0.022701,0.04005,0.010978,0.032964,0.0087913,0.026894,0.0020198
"3.020/1086.11262",-0.010136,-0.011967,0.0018231,-0.017371,0.0035487,0.0010901,0.026208,-0.011368,0.017474,-0.0072315,-0.017197,0.00013305
"2.758/1086.50670",-0.035613,0.011909,-0.00080122,0.0053712,0.01498,-0.061799,0.0051926,-0.0046933,0.0015548,0.036556,-0.018736,0.0016859
"2.759/1086.67118",-0.049578,0.01098,-0.0086237,-0.01659,0.015348,-0.027189,0.014538,0.0026557,-0.0098886,0.015912,0.0065033,0.0003222
"2.760/1086.83839",-0.045447,0.0097663,0.007237,0.0041621,0.014499,-0.040576,0.011888,0.039233,-0.0010991,-0.015057,-0.041251,-0.0012487
"3.078/1091.53017",0.0094994,-0.018027,-0.0042415,0.012443,-0.010781,-0.011058,0.015194,-0.037752,0.01855,-0.0027616,0.0078319,-0.0018512
"2.938/1093.28474",0.039071,0.011137,0.028831,-0.012944,-0.021999,0.0012406,0.014219,0.037824,-0.010698,-0.027504,-0.014225,-0.0070004
"3.104/1093.60812",-0.033667,0.013547,0.00090784,0.0006933,-0.0027288,-0.0068676,-0.004646,0.013868,-0.0090453,0.0025754,-0.01416,0.00016881
"3.455/1094.18389",0.026003,-0.034123,-0.036292,0.024645,0.027667,-0.0066642,-0.015699,-0.0030688,-0.02104,0.023398,-0.034972,0.00072424
"2.754/1097.52534",0.0023754,-0.03845,-0.01507,0.039118,-0.011566,0.022804,0.0015723,-0.035609,0.022321,0.0034107,0.0054342,0.0012944
"2.747/1103.53891",-0.027206,0.039954,0.024931,-0.0028066,-0.0018722,0.010229,0.03663,-0.018342,-0.018103,-0.0016342,-0.023505,0.00020821
"2.936/1103.87793",0.011,-0.01238,0.021171,0.0082049,-0.04018,-0.016342,-0.010434,0.017596,-0.0050677,0.021817,0.01889,0.00032048
"2.936/1104.21144",0.0065467,-0.0028833,0.01375,0.015353,-0.048297,-0.023405,-0.00055096,0.016686,0.010825,0.010538,-0.0054765,-0.0025679
"2.960/1104.74216",0.0021518,0.012771,-0.0035899,0.013617,0.0056304,0.036818,-0.041667,-0.036049,-0.016054,0.012641,-0.02355,-0.00010746
"2.682/1104.85653",0.014045,0.018542,-0.010149,-0.030251,0.037457,-0.020772,0.010325,0.01846,-0.042173,0.0015601,0.0063811,0.0024141
"2.915/1104.88675",-0.013545,0.020159,-0.016785,0.022022,-0.029267,-0.0025588,0.018341,0.0010713,-0.0052675,-0.002604,0.0028657,-0.0028966
"2.777/1109.87587",0.04997,0.012604,-0.010497,-0.0052418,0.06646,-0.044897,0.040041,-0.058888,-0.042812,-0.0083696,0.10283,-0.0034744
"2.857/1111.56621",0.023967,-0.050085,-0.011082,0.056099,0.024402,-0.0051872,-0.019209,-0.0098478,-0.015718,0.016733,-0.0068588,0.0039761
"2.995/1112.88556",-0.021851,-0.011387,0.0076403,0.026271,-0.027005,2.1702e-05,-0.0042084,0.00046624,0.014058,0.0018094,0.0083939,0.0017107
"2.995/1113.22134",-0.017791,-0.0068694,-0.00041291,0.018371,-0.022136,-0.0066159,0.004462,-0.01391,0.015148,0.020111,-0.0028465,-0.0021373
"2.995/1113.55840",-0.015397,-0.012768,0.0046168,0.011017,-0.030861,-0.0037693,-0.00067946,0.0021367,0.013003,-0.0013313,-0.014621,-0.0023762
"2.882/1116.53742",0.015337,-0.025803,-0.0045784,0.018069,0.0027224,-0.021186,-0.00074293,0.034119,-0.013595,0.0066365,0.002796,0.0013468
"2.884/1116.73594",0.017932,-0.022776,0.0079013,0.015408,0.018942,0.0073742,0.011043,0.026007,-0.021772,0.01849,0.015847,-0.0025522
"2.884/1116.93602",0.01624,-0.024103,0.0091064,0.0038157,0.014251,-0.00070194,0.0057357,0.037303,-0.0064383,-0.003945,-0.015925,-0.0018688
"2.884/1117.13592",0.01642,-0.019737,0.004208,0.011726,0.0019684,-0.010753,0.015775,0.024755,-0.0076431,-0.001349,0.0004798,0.0023089
"2.885/1117.33945",0.013689,-0.020886,-0.008549,0.021129,0.0069093,-0.004713,-0.0055145,0.0088065,-0.016749,0.029337,0.011343,-0.0013899
"2.960/1118.75033",0.0068045,0.0065763,-0.00091633,0.019301,0.020749,0.039547,-0.042458,-0.0035854,0.0034447,0.028534,-0.019108,0.0018703
"2.960/1119.34975",0.0071825,0.012375,-0.0022766,0.023441,0.013738,0.026016,-0.014905,-0.024605,-0.024699,0.008255,-0.011898,0.00020589
"2.922/1122.35124",0.031379,-0.0072013,-0.0080082,-0.007213,-0.021604,0.013222,0.018731,0.0029058,0.0069136,-0.017543,-0.0049056,0.0039644
"2.927/1125.04979",0.0085927,0.0089009,0.04,-0.023463,-0.033352,-0.0011242,-0.034987,0.043884,0.019315,-0.015703,-0.015081,-0.0038811
"2.926/1125.30179",0.012272,0.0016832,0.030073,-0.022627,-0.032034,-0.00035857,-0.027808,0.022351,0.012248,-0.01925,-0.013435,-0.0012453
"2.980/1128.55283",0.032028,-0.011877,-0.0076933,0.003705,0.0011094,-0.0071795,0.023192,-0.015393,-0.00072855,-0.0064752,-0.0081777,0.00085655
"2.979/1128.75424",0.03313,-0.01073,0.005185,-0.0040125,0.0028015,-0.0044944,0.016131,-0.013625,-0.020698,-0.017225,-0.03253,0.0031077
"2.979/1128.95406",0.030155,-0.014415,0.00067656,0.0065496,0.0070606,0.0012746,0.024373,-0.022685,0.0081276,-0.0014991,-0.038147,0.0013
"2.801/1134.56404",0.0012352,0.028709,0.014092,-0.019857,-0.029158,-0.012856,-0.020984,-0.0036767,0.022109,0.013046,-0.031229,0.0018385
"2.801/1134.89892",0.0085483,0.024145,0.0087039,-0.020601,-0.02151,-0.028432,-0.01189,-0.018906,-0.0013385,0.009627,0.0064231,-0.00087445
"2.995/1136.56580",-0.023166,0.0019944,-0.0081626,0.016687,-0.026943,-0.00031589,0.0089249,0.0021213,0.0035989,0.013325,0.0042718,0.00087879
"2.995/1136.90442",-0.011886,0.0068434,0.0029229,0.014796,-0.02061,-0.0028377,0.0011759,-0.002026,0.015638,0.02381,-0.014245,-0.00042158
"2.995/1137.23841",-0.019101,0.0027091,-0.0031687,0.015854,-0.025551,-0.0080899,-0.00064416,0.0035866,0.01454,0.018949,0.0013985,-0.00099775
"2.810/1139.24053",-0.0086394,0.032206,-0.008381,-0.013596,-0.020991,-0.014779,-0.027632,-0.013863,0.021906,0.025776,-0.026496,0.0021444
"2.814/1139.57000",-0.0030122,0.023478,0.0047664,-0.00075506,-0.015689,-0.018414,-0.017481,-0.035276,0.020682,0.074914,-0.083817,-0.0013611
"2.957/1141.75577",0.026733,0.0098713,0.01844,0.010783,0.0098877,0.026329,-0.041233,0.035456,0.02895,0.023424,0.0076881,0.001892
"2.960/1142.13542",-0.003416,-0.0057151,-0.014464,0.0035302,-0.0079697,0.052478,0.0019492,0.049365,0.037199,0.030641,-0.012283,0.0048292
"2.673/1142.34088",0.00012847,0.021639,-0.003113,0.0093939,0.022303,-0.050093,-0.035876,-0.008747,0.012817,-0.0022451,0.017428,-0.002526
"2.932/1148.76447",0.017984,0.0074614,-0.00062564,0.021217,-0.010839,0.0038591,0.0080413,0.042163,-0.016974,-0.002688,0.0057511,-0.00088429
"2.931/1148.96497",0.018008,0.0044393,-0.0042425,0.017743,-0.014605,0.0042298,0.0020695,0.052864,0.0013904,0.012865,-0.0077681,-0.0019617
"2.932/1149.16383",0.019865,0.0067186,-0.0037852,0.011233,-0.0034837,0.0061183,-0.010398,0.038745,0.0018419,0.013793,-0.010911,-0.00059182
"2.794/1151.21305",-0.068143,0.010883,-0.010173,-0.021663,-0.0013166,0.0070625,0.0085932,-0.024937,-0.0083557,-0.0063092,0.0070936,0.0015815
"2.792/1151.54207",-0.053384,0.008418,0.013665,-0.013782,0.013246,-0.053614,-0.027729,-0.02282,-0.020368,-0.017508,0.0061843,-0.0041003
"2.959/1152.95421",0.007168,0.0092166,0.0048517,0.0029525,0.0036841,0.023236,-0.031385,0.0074791,-0.0093706,0.0028518,-0.0007054,-0.0011578
"2.961/1154.75021",0.0024064,0.0032553,0.0033463,0.0014994,0.0076225,0.035982,-0.037001,-0.032293,-0.0013168,0.016186,0.0074557,-0.00071044
"2.994/1156.36904",0.016714,0.016239,-0.039412,0.012285,-0.030467,-0.00086526,-0.018462,0.0093295,-0.030403,-0.0081622,0.0066136,0.00092941
"2.842/1159.06455",-0.0163,-0.013018,0.0054332,0.016031,-0.037077,0.015782,0.006735,-0.0058486,0.01472,0.02224,0.0051484,0.0002003
"2.992/1160.24654",-0.00023515,-0.020955,-0.0022541,-0.026763,-0.026867,0.026441,0.012466,-0.010682,0.031356,0.01995,0.0014721,0.0024026
"3.087/1160.79389",-0.031049,0.030348,0.0020466,-0.0062527,0.0020164,0.0096339,0.019579,0.0062231,0.004568,0.0022073,0.0027859,0.0042765
"2.993/1160.91530",0.0028629,-0.021845,-0.0042034,-0.013936,-0.014393,0.015205,0.032354,-2.8094e-05,0.015508,-0.0064513,-0.0093319,-0.00028029
"3.094/1162.56935",-1.0266e-07,0.030977,-0.0017532,-0.0085836,-0.024431,-0.0071195,-0.0041145,-0.0067881,0.021036,0.010089,0.0060466,0.000259
"3.006/1162.57095",0.013025,0.01591,-0.0090451,-0.0062877,0.0035397,-0.011673,0.062799,-0.014296,0.0061486,0.027539,0.032664,-0.00025178
"3.005/1163.17416",0.0079,0.02065,-0.0038095,0.0026501,-0.013701,0.0081325,0.010466,-0.0051188,0.0033167,0.059502,-0.037218,0.00073519
"3.091/1170.56771",-0.021036,-0.015963,0.0031972,0.014852,-0.027564,0.0019846,-0.00040952,-0.0071462,0.010866,0.012704,0.0032853,0.00079131
"2.962/1173.57261",-0.008124,0.0036459,-0.023916,-0.0026725,-0.02508,0.011296,0.011377,-0.009613,0.018772,0.030432,0.015815,0.0032837
"2.684/1185.88388",0.012752,0.026107,-0.0264,-0.026335,0.018806,-0.033842,-0.0074484,0.010279,-0.024843,0.0049663,-0.0064877,-0.0031073
"2.843/1188.17845",0.02596,0.0040153,-0.0094454,0.0057681,0.015429,0.0044214,0.033734,0.014673,-0.012128,0.021913,-0.015442,0.00075252
