Sample	True.blank.start	Single.blank	QC.1	AC9.3_I	AC9.3_II	AC9.1_II	AC9.1_III	pPTGE30_I	AC9.2_I	pPTGE30_II	AC9.3_III	AC9.1_I	pPTGE30_III	AC9.2_III	AC9.2_II	QC.2	True.blank.end
Label	BLANK	BLANK	QC	AC9.3	AC9.3	AC9.1	AC9.1	pPTGE30	AC9.2	pPTGE30	AC9.3	AC9.1	pPTGE30	AC9.2	AC9.2	QC	BLANK
2.477/464.16297	0	0	515	2326	5593	181	1552	2302	0	795	6164	1063	710	274	250	2330	0	0
0.577/464.19881	0	0	5952	9807	14206	6882	4520	5044	5543	9299	12125	3982	6281	5696	6220	7156	0	0
1.242/465.07584	0	0	1576	1527	1552	2155	2569	1509	2069	1845	1023	2587	1891	2284	2403	2176	0	0
0.744/465.07745	0	0	115382	96856	97073	120153	108534	122660	118692	111678	77044	124364	114728	95692	90478	108257	0	0
0.552/465.08186	0	61	1410	1299	1105	2008	1343	859	3183	2078	806	2778	955	1513	2697	1491	0	20.2083333333333
0.560/465.11321	0	29	880	932	672	903	1028	638	1270	1062	605	841	1030	1003	678	1116	0	9.66666666666667
2.101/465.11471	0	0	1389	1349	1316	1710	1712	1442	1326	1426	1301	1628	1215	1485	880	1356	0	0
1.344/465.12219	0	0	950	784	532	652	743	992	1449	891	341	812	728	1104	1042	773	0	0
0.810/465.15416	0	0	633	893	459	894	978	723	945	755	73	1029	753	791	719	784	0	0
2.271/465.19815	0	0	1091	1328	925	854	2136	712	1505	783	1379	807	456	1013	1213	1272	0	0
2.386/465.23391	0	0	2794	854	686	2117	2070	827	4123	1158	1668	1432	2332	6867	4489	2843	0	0
0.970/465.98291	0	0	2263	2906	2259	1746	2798	2615	1870	2062	2627	2051	1532	2272	2578	2661	0	0
0.676/466.01026	0	0	24222	21628	20360	19457	23563	19252	24041	18858	14834	19632	20930	20697	21312	21877	0	0
0.583/466.12440	0	0	409	661	1049	553	494	810	1377	1059	1010	664	459	918	2693	599	0	0
2.284/466.16960	0	0	1689	374	277	2828	3469	3114	1861	2931	232	5341	3179	3240	2870	3093	0	0
1.046/466.18729	0	0	2288	1606	1442	2255	2825	984	1806	1035	0	1706	1232	3106	2116	1858	0	0
2.152/466.20473	0	0	478	198	551	554	813	454	401	725	710	704	734	1201	708	636	0	0
0.773/466.24613	0	0	1450	1864	2963	1330	1010	1780	1423	1347	2633	1211	1452	1353	1088	1708	0	0
1.019/466.25134	0	0	57	0	0	0	0	1262	0	158	0	0	0	0	0	58	0	0
0.452/466.76832	0	0	1373	1308	2534	856	951	1531	709	2262	1804	643	1915	1059	885	1514	0	0
0.635/467.10412	0	0	808	970	616	875	565	437	745	1151	684	657	775	825	1014	814	0	0
2.179/467.21248	0	0	1644	2228	2037	2422	5105	1754	1864	2014	4702	3342	3518	3101	2843	3414	0	0
0.702/467.23272	0	0	0	0	32	0	0	1044	63	76	0	0	0	28	34	0	0	0
2.543/467.29322	0	0	787	345	453	369	549	590	400	326	1152	531	188	347	510	365	0	0
4.927/467.31432	832	1051	1683	2605	1513	1307	3323	1528	3438	1537	2547	2417	1883	3256	6471	3586	1339	1073.97916666667
2.202/467.71393	0	0	303	194	1009	347	962	178	700	451	1842	1168	800	1605	571	1619	0	0
1.210/468.10253	0	0	401	88	368	306	336	829	123	218	1807	537	47	122	48	284	0	0
0.679/468.10296	0	0	6415	4583	4432	4716	4738	5320	5551	11217	1913	8280	10636	6465	4815	6404	0	0
2.746/468.20611	0	0	1164	346	1165	1580	1082	3245	816	1687	1849	1574	1130	842	761	1524	0	0
0.767/468.20949	0	0	1534	1627	1319	2338	2397	1981	1841	1945	1141	1515	1664	2546	2718	1675	0	0
0.742/468.22871	0	0	2193	1432	1398	1819	2077	1554	1549	1137	1240	993	1184	1918	1513	1357	0	0
2.146/468.25601	0	0	568	937	626	654	552	1002	1036	441	593	623	1088	781	597	655	0	0
2.286/468.28194	0	0	10054	18078	26149	5023	10551	24015	3960	13133	22452	4785	12947	5532	2192	13816	0	0
2.402/468.71124	0	0	121	687	1458	0	489	238	0	240	320	688	98	0	0	322	0	0
0.460/468.76662	0	0	307	576	1018	383	350	823	196	810	336	227	516	213	326	404	0	0
1.223/469.09858	0	0	1363	390	2766	1907	2424	3035	405	1027	6958	2185	501	329	449	1366	0	0
0.679/469.09868	0	0	24694	21108	16155	20734	21412	24756	23844	47118	9313	31287	46366	29182	23549	28069	0	0
1.100/469.09959	0	0	6021	4295	8084	7645	10737	9540	3718	5471	2238	7644	2894	4577	4398	6243	0	0
0.910/469.10106	0	0	5426	3099	4305	5383	5869	5642	4358	5524	4818	6492	4675	3346	3976	4358	0	0
1.357/469.14436	0	0	2570	2628	2006	2573	3386	2022	2559	2143	1531	3201	1607	2870	2723	2621	0	0
2.134/469.18880	0	830	1007	618	701	1089	1019	1598	1598	765	1463	937	1280	1388	1185	904	0	276.770833333333
3.010/469.19966	0	0	0	0	0	0	0	0	0	57	101	54	0	1310	1429	802	0	0
2.376/469.22948	0	0	2303	2950	1380	1100	1796	1537	2126	3471	3774	3268	1285	1294	1302	2490	0	0
2.119/469.25618	0	0	197	355	1385	325	767	693	275	206	1481	444	417	296	140	499	0	0
2.143/470.09059	0	0	428	192	715	435	507	566	140	81	2677	343	78	229	38	382	0	0
1.327/470.10740	0	0	1107	1035	691	1274	1132	695	968	842	478	1418	936	1259	1175	1004	0	0
0.569/470.15045	0	0	1456	2637	1516	2758	1505	701	1278	1313	2860	2094	1633	1169	957	1852	0	0
0.623/470.18332	0	0	1075	1379	960	950	661	2047	759	1730	1050	809	879	1101	978	991	0	0
2.491/470.21561	0	0	814	533	1062	1050	1429	997	824	1107	735	1412	493	1494	972	1425	0	0
2.377/470.29792	0	0	329	401	611	405	1258	347	820	398	708	708	472	1863	938	772	0	0
2.201/470.30870	0	0	1790	3582	4573	740	1947	2197	855	2057	3944	1224	2072	980	614	2289	0	0
2.231/471.00638	0	85	80	53	52	317	250	442	445	1337	221	1198	410	605	308	385	0	28.4166666666667
0.577/471.03574	0	141	635	313	407	501	369	919	737	1204	461	999	1126	784	445	561	0	47.1458333333333
1.186/471.20877	0	0	10623	17086	23641	5877	13013	3686	11037	3038	13116	7399	3380	15586	13713	12152	0	0
1.036/471.21073	0	0	1385	1384	0	1935	1635	546	1223	1201	33	1642	1220	1625	1920	1835	0	0
0.764/471.24133	0	0	756	754	823	436	560	572	545	886	1634	1022	701	645	996	539	0	0
2.343/471.24552	0	0	473	506	346	454	329	257	510	540	3682	312	321	349	223	723	0	0
2.214/471.25609	0	0	673	1545	1158	340	1484	829	281	562	1610	893	655	525	439	642	0	0
2.438/471.28181	0	0	1285	2182	1573	1151	2074	1300	895	798	1089	1441	1471	983	1327	1638	0	0
1.060/472.04353	0	0	937	854	716	1275	1314	608	789	825	738	852	860	1200	1206	962	0	0
2.437/472.23035	0	0	4404	4435	4654	3884	6103	5123	4880	5008	5321	5489	4194	5122	4768	4837	0	0
2.249/472.23981	0	0	2025	2477	3410	2102	3502	2030	1931	1671	2228	2684	1986	1767	1812	2768	0	0
2.149/472.24090	0	0	7606	2801	3598	6913	9298	4347	14284	3632	4933	7293	5095	20536	15231	9726	0	0
0.751/472.25090	0	0	4703	2527	2274	7101	7968	3728	5564	1816	2934	8221	2490	4001	6985	6620	0	0
2.177/472.51960	0	0	0	46	101	98	248	128	210	288	312	466	220	1034	473	705	0	0
0.452/472.77806	0	0	556	485	567	504	1031	1182	688	1139	726	394	1305	540	664	543	0	0
2.094/472.96988	114	0	260	373	203	335	366	342	332	355	574	432	563	622	1010	785	189	100.8125
0.741/473.14438	0	0	658	1756	1746	1016	898	1126	939	1533	1418	839	1040	668	1346	1384	0	0
0.869/473.14932	0	0	1013	2232	1768	923	756	687	479	933	1282	758	446	710	446	915	0	0
0.570/473.16325	0	257	21551	20122	15792	21518	18447	16150	19893	23939	17066	17800	17802	20026	15700	18266	0	85.5208333333333
2.131/473.18743	0	1841	1811	1859	1703	3530	2150	2037	2767	1943	3442	2391	2981	2685	2376	2257	0	613.604166666667
2.410/473.25895	0	0	528	510	340	168	382	432	653	243	1797	640	182	210	345	429	0	0
0.898/474.00282	0	0	824	606	472	1024	649	664	1093	1114	180	1274	626	904	1102	856	0	0
1.047/474.08980	0	0	2008	1648	666	2120	1839	811	1455	1008	0	1270	1139	1753	1897	1512	0	0
0.635/474.11880	0	0	442	380	456	390	642	387	787	1218	160	541	1151	611	456	844	0	0
1.752/474.22013	0	0	374	300	109	217	342	33	926	49	57	202	48	1405	1392	382	0	0
1.432/474.22062	0	0	1159	3410	4238	222	381	482	1115	652	2821	309	405	1440	989	1239	0	0
2.399/474.23445	0	0	2912	405	575	3830	7913	906	6937	891	1967	3879	1509	10083	6736	4251	0	0
2.735/474.24975	0	0	584	435	365	886	1192	568	743	909	298	1771	655	1124	1593	1086	0	0
2.196/474.25214	0	0	987	1449	1944	1212	2179	1392	672	1282	3076	1771	992	1088	1250	2260	0	0
1.260/474.89584	0	0	713	604	1067	669	549	585	592	686	709	575	626	309	633	525	0	0
4.956/474.96137	378	250	512	768	199	305	1295	439	1273	248	695	203	336	726	2966	718	228	285.625
5.089/474.96333	817	319	2376	2230	683	924	3526	861	3118	533	1660	929	621	1786	4362	1814	825	653.541666666667
2.269/475.04271	0	0	797	866	330	1303	1428	1635	750	863	400	863	1101	736	863	809	0	0
0.573/475.05632	0	87	1070	1366	3095	848	652	1050	858	1716	1318	574	785	1053	781	1022	0	29
0.769/475.20371	0	0	530	2084	1406	983	304	694	700	393	1232	317	362	579	273	686	0	0
0.768/475.22632	0	0	2860	2021	2016	2942	3297	2694	2539	3086	1928	2080	2948	2943	2394	2476	0	0
0.929/476.09276	0	0	1611	1278	1232	1614	2166	1186	1538	1317	673	2773	1894	1838	2044	1800	0	0
0.794/476.12163	0	0	479	683	842	683	677	603	423	296	1332	735	392	303	384	402	0	0
2.080/476.12683	0	0	63978	49717	45779	81836	112764	71848	73890	83330	36575	57878	37623	57213	67964	61484	0	0
1.595/476.12809	0	0	525	1032	203	947	1370	207	671	486	191	1139	349	1136	1347	629	0	0
0.578/476.19772	0	0	1022	1503	1318	796	1091	440	709	452	841	767	497	1374	1108	960	0	0
0.760/476.20088	0	0	568	616	410	1333	1051	365	721	695	557	845	235	675	766	893	0	0
2.727/476.21898	0	0	1258	1754	1631	1428	1536	1602	1125	933	1178	1496	1497	1595	1195	2031	0	0
2.149/476.22430	0	0	1406	1762	2084	1276	1131	1374	1718	1091	3346	1338	896	3045	2497	1706	0	0
2.137/476.25292	0	0	1466	745	1031	2016	2156	582	2111	628	874	1774	277	1349	2597	751	0	0
0.569/477.05870	0	36	556	1401	1405	631	863	552	627	1280	870	737	772	454	350	726	0	12.0833333333333
2.281/477.07818	0	0	1904	1643	1586	1844	1876	1463	1306	1168	953	1515	1607	1238	1726	1664	0	0
2.160/477.10064	0	0	724	766	1355	737	676	578	386	1173	1073	891	1081	597	900	764	0	0
0.738/477.15539	0	0	11788	12200	8718	11683	11662	10717	10726	10856	10418	14926	9165	7613	10856	11352	0	0
0.919/477.17035	0	0	1197	1354	2143	759	764	921	1082	726	1027	752	874	822	947	1025	0	0
2.510/477.23500	0	0	304	348	287	237	4149	438	392	276	1487	313	189	276	774	734	0	0
2.233/477.23759	0	0	1117	2359	3059	851	1286	1278	720	1385	1447	885	1534	419	377	1077	0	0
2.706/477.27045	0	0	916	684	1051	1118	2013	1264	1358	704	789	1463	1496	942	1134	1808	0	0
4.684/477.30339	0	0	17171	27322	6329	5069	28562	4268	23674	3202	19809	2574	858	11132	69983	12755	0	0
2.077/477.32378	0	0	82	193	1973	448	632	1143	407	36	845	1763	0	1064	924	2114	0	0
0.686/477.94403	0	0	7933	7514	8735	6545	6348	7387	5946	7024	3920	5919	7301	5770	4995	5717	0	0
0.560/478.06187	0	0	716	406	1495	600	415	493	419	443	348	325	390	557	288	312	0	0
0.652/478.09702	0	0	2155	1105	1849	1676	3224	2087	1135	1475	6918	2552	1378	1562	2624	1917	0	0
0.563/478.11727	0	448	564	1376	1768	668	418	374	473	632	1094	141	464	363	480	522	0	149.479166666667
2.080/478.12586	0	0	6847	5232	5013	8385	10904	8384	6015	8440	3351	6088	4028	5914	7425	5811	0	0
0.573/478.16431	0	0	917	529	625	624	566	616	868	584	1152	1203	678	755	935	1012	0	0
0.735/478.21415	0	0	1212	744	581	847	2781	728	1274	941	703	902	1565	1227	1362	915	0	0
2.266/478.22753	0	0	1030	895	734	1270	1282	696	1537	579	957	1268	551	1753	1498	1174	0	0
2.151/478.24115	0	0	1816	1035	1506	2170	3419	2188	2672	2610	745	3607	2468	3644	3784	2126	0	0
2.798/478.30205	0	0	3199	3788	4094	4835	5851	4498	4505	4550	6458	5523	4183	7274	4788	6920	0	0
0.460/478.97692	0	0	16537	11120	10983	15360	15053	4978	14554	4086	13845	16073	5358	12130	13808	10884	0	0
2.233/479.00004	0	170	165	141	115	653	508	699	559	1069	498	1528	1597	1007	575	786	0	56.8333333333333
0.635/479.02837	0	0	862	1009	388	873	467	543	920	1279	197	821	1062	1211	1175	610	0	0
2.300/479.06562	0	0	2138	2171	1477	1727	1852	3455	2002	3333	1849	2537	3139	2562	2245	2640	0	0
0.802/479.07961	0	162	442	353	1192	718	836	719	201	323	1232	1483	337	479	512	566	0	54.0416666666667
1.359/479.17124	0	0	1494	1525	1641	1432	1942	820	1200	1057	1200	1583	932	894	1119	1212	0	0
1.041/479.18860	0	0	1795	1326	463	2217	2937	936	2086	1332	158	1507	1303	2054	2906	2050	0	0
2.348/479.25077	0	0	954	418	525	350	1117	128	1354	196	1326	584	285	3713	2018	918	0	0
4.766/479.31655	0	0	1038	1176	296	549	2104	371	1385	190	938	98	0	444	4917	638	0	0
0.685/479.94306	0	0	5361	6645	5780	5768	5315	4451	3963	3516	2957	4009	3266	4640	3401	3626	0	0
1.319/480.13354	0	0	946	785	457	793	876	668	852	1047	807	898	1303	778	927	768	0	0
2.170/480.14875	0	0	1540	1141	3102	5020	9776	4267	1597	3624	6518	6417	1792	2984	3397	5458	0	0
0.577/480.16408	0	0	575	1218	446	601	487	390	480	655	874	400	417	817	416	532	0	0
0.747/480.21998	0	0	1418	2136	1762	2486	1929	1548	1457	2173	3017	2505	2026	1962	2752	3045	0	0
2.741/480.25251	0	0	418	211	148	1235	1309	410	775	500	180	1799	447	401	927	773	0	0
0.752/480.98804	0	0	925	2612	2121	308	872	165	1140	364	890	265	480	1142	1372	603	0	0
2.135/480.99483	0	220	1346	443	619	127	205	78	122	0	65	35	58	72	120	68	0	73.4583333333333
1.939/481.07560	0	0	1124	524	700	2072	2385	1511	1186	1384	1004	3570	1500	1606	1760	2147	0	0
2.102/481.08962	0	655	4450	4347	3045	4515	4635	5089	3870	4617	2947	4844	5124	3379	3887	3384	0	218.458333333333
0.782/481.13015	0	0	2175	1928	1901	1581	2073	1806	1984	1654	2471	1805	1611	2324	2096	1726	0	0
2.146/481.28723	0	568	862	1071	1398	857	547	939	858	770	1240	895	960	1130	884	915	0	189.291666666667
2.162/481.97207	68	44	873	789	801	1369	937	1108	948	1525	353	1090	1447	1902	914	930	0	37.5
0.676/481.98501	0	0	11529	11230	8799	10364	10398	11579	9824	10155	6421	10141	12524	9907	9773	11190	0	0
0.560/482.00867	0	0	627	1103	653	581	845	677	670	802	929	877	938	626	640	731	0	0
2.120/482.11557	0	0	2397	1243	1542	2329	1647	2503	963	2680	1198	2016	1362	737	1238	1246	0	0
0.648/482.11845	0	0	5610	2019	1935	5553	2926	5264	3407	8049	3185	5055	5327	3284	1989	3503	0	0
0.867/482.11930	0	0	4102	1793	3142	6506	4851	7542	3564	6648	2765	8260	3451	2832	2284	4154	0	0
1.293/482.12018	0	0	3438	1407	3203	3637	3003	4830	1600	2564	4595	2660	1124	1437	1100	2389	0	0
1.135/482.15959	0	0	3180	35	1601	3978	4034	1839	69	172	1490	2743	0	397	3404	2657	0	0
1.046/482.16242	0	0	3180	2651	1601	3978	4034	1839	3247	2430	31	2743	2078	4187	3404	2657	0	0
0.769/482.21949	0	0	1233	1119	1299	563	609	974	565	1013	1544	1146	1002	574	643	944	0	0
2.177/482.22599	0	0	274	421	526	424	577	228	152	160	1327	305	240	254	185	437	0	0
0.867/483.11500	0	0	16606	6908	10933	25996	17255	28580	13123	30499	12053	32428	12740	12809	9016	16382	0	0
0.649/483.11599	0	0	20389	8867	11111	21703	14117	26251	15850	34236	11346	21551	21897	12826	9126	16126	0	0
1.292/483.11641	0	0	11854	4935	11524	14417	14806	19231	6306	11307	13624	11355	6693	5506	5810	11018	0	0
0.739/483.11754	0	0	6168	3241	5100	5333	6456	8346	3266	6305	5158	5390	2862	3704	2208	4758	0	0
2.102/483.12340	0	0	5685	3005	5492	9200	7089	11287	3480	11665	8312	10320	6322	2625	2546	6009	0	0
0.573/483.13332	0	0	3975	5045	9175	3376	2425	3578	3034	6590	5350	2106	2316	3516	2190	3166	0	0
2.160/483.21076	0	0	2663	2857	2950	2313	2494	1531	2616	2047	3166	2382	1664	1204	1806	1885	0	0
2.702/483.23623	0	0	455	618	352	503	529	824	509	535	326	1217	820	384	593	859	0	0
4.952/483.26052	0	0	144	232	0	0	393	0	358	0	0	0	0	184	1893	129	0	0
3.868/483.27184	0	0	154	213	0	0	157	0	303	0	0	0	0	90	1801	91	0	0
2.127/483.29712	0	0	222	116	237	234	1088	335	0	46	439	183	31	184	64	381	0	0
0.602/483.56462	0	0	676	343	224	1669	545	279	352	354	374	585	509	354	392	470	0	0
2.163/483.96701	91	0	610	1094	1334	2306	1088	1466	1110	1617	382	1413	1108	1761	1575	1300	70	53.4166666666667
0.614/483.97224	0	0	2978	3315	3578	2847	2551	2126	2608	2414	1933	2482	2208	2515	2786	2393	0	0
0.559/484.09091	0	2643	3142	3973	3381	3004	2654	2318	2979	2176	3114	3705	3155	3243	4493	2981	0	880.916666666667
2.756/484.20155	0	0	541	378	290	573	786	1170	1007	945	348	1494	1106	641	938	946	0	0
0.730/484.21295	0	0	2092	1769	1883	3273	5077	2732	2203	3094	1788	1652	2480	3834	2109	2822	0	0
2.152/484.23343	0	0	1308	909	611	1982	1240	1841	1088	837	791	1182	1615	1126	1675	690	0	0
2.275/484.27608	0	0	1689	1423	946	1824	1632	1497	1616	1516	2069	2078	1645	1976	1420	1454	0	0
2.156/484.27621	0	0	1424	1174	1321	1419	1536	1117	1361	1076	2156	1893	1903	1669	1646	1656	0	0
2.645/484.31267	0	0	9582	12276	14685	5149	18694	24989	4519	15047	32489	6916	15183	6670	4695	16762	0	0
2.152/484.37596	0	0	2857	3150	2772	2284	4173	2641	3199	2150	3866	2914	4693	3519	3257	2424	0	0
1.260/485.00541	0	0	1317	900	669	781	889	749	865	683	880	764	898	852	697	712	0	0
0.749/485.07027	0	0	6427	6612	7897	5792	7960	6771	7955	7223	7072	7984	7699	9040	7968	8149	0	0
0.577/485.09342	0	110	760	756	476	675	1249	600	801	515	511	1060	824	380	939	805	0	36.5
1.358/485.11858	0	0	4412	2812	2210	4047	4174	2907	3546	2539	3035	3959	3354	3814	4776	3862	0	0
2.135/485.11892	0	0	327	360	404	261	229	458	213	512	1420	448	106	54	65	259	0	0
2.127/485.17899	0	0	5750	4691	3671	7737	5798	4251	5441	5339	4496	8712	4254	6107	5228	6055	0	0
2.744/485.23934	0	0	723	905	588	593	931	335	1427	413	691	841	379	1141	1141	1359	0	0
0.798/485.25893	0	0	436	866	69	750	430	66	740	465	0	782	362	1074	1357	690	0	0
5.085/485.27267	0	0	381	1213	0	158	1873	75	1444	0	383	119	0	1044	5398	671	0	0
2.260/485.31324	0	0	300	257	464	416	1249	295	326	352	781	417	175	424	390	268	0	0
2.152/485.37890	0	361	12073	12507	16908	14786	20881	15873	17911	10967	18263	15075	15906	19647	16569	15191	0	120.1875
2.164/485.96485	91	0	749	779	893	1293	938	522	581	2071	462	1032	1216	1177	997	795	0	30.25
0.679/486.01140	0	0	3281	3748	6856	3368	4905	4020	4175	2966	2775	3615	3643	3260	3950	4258	0	0
0.585/486.18115	0	0	607	908	1060	952	574	520	403	718	733	476	652	630	669	811	0	0
2.246/486.25665	0	0	2029	1780	2299	1606	3837	1882	648	1354	2910	2098	1153	717	853	2161	0	0
2.369/486.29371	0	0	936	791	1286	719	1556	544	906	593	1167	927	440	2278	1580	1736	0	0
2.092/486.67123	0	0	4099	3270	2515	3549	2767	2444	3509	1823	275	1119	1073	1276	839	416	0	0
0.981/486.67196	0	0	0	0	46	523	189	1190	1693	1494	0	1840	1894	1408	1561	1259	0	0
0.753/487.06805	0	0	3240	3145	4705	3507	3391	4620	4012	3274	4588	4400	3895	4598	3814	4505	0	0
0.560/487.09968	0	192	1000	1149	1103	1143	1133	796	968	949	1188	891	748	1112	922	881	0	64.125
2.085/487.17151	0	0	2054	2042	1179	2122	1297	1038	1358	1036	248	482	531	337	441	244	0	0
0.570/487.17675	0	0	9701	10598	8390	9646	8476	8979	6552	11015	9482	11230	11455	9350	6608	10766	0	0
0.736/487.18292	0	0	3134	5252	4528	2577	2507	4757	3204	4166	5852	3834	3387	2118	3809	3682	0	0
1.049/487.19076	0	0	1771	1010	31	1925	1817	860	1635	1184	0	1484	1164	2116	1768	1395	0	0
2.708/487.20985	0	0	958	1128	700	883	1228	1596	1141	1218	1078	1700	1341	1080	1114	1298	0	0
2.881/487.23381	0	0	368	442	399	351	407	432	362	814	1188	1350	935	1123	1836	2056	0	0
0.752/487.23744	0	0	997	782	905	502	452	823	718	1018	1740	661	1190	1524	962	1279	0	0
0.919/487.25116	0	0	509	403	975	480	1160	1036	250	204	799	723	188	159	296	383	0	0
2.177/487.25173	0	0	1083	1168	1634	938	2025	1140	731	1121	2605	1859	1158	1675	1388	1581	0	0
2.134/487.28802	0	0	1226	2113	2205	624	2653	1325	649	593	3330	987	772	708	1096	1487	0	0
2.585/487.30425	0	0	173	306	343	223	348	307	377	434	1122	890	2916	1007	383	1517	0	0
0.678/487.99994	0	0	2144	2251	2476	1859	1509	1442	2398	1201	1919	1340	1580	2051	1637	2612	0	0
0.673/488.06134	0	0	1527	1610	1990	1294	1480	2234	3488	2475	1710	2268	2249	2476	3553	3140	0	0
0.452/488.08172	0	889	70992	71480	47605	81021	79881	25725	100234	20056	112072	104486	37198	117909	102574	78285	0	296.270833333333
0.856/488.14567	0	0	9636	12278	9539	8714	10946	8647	9074	11356	7732	9450	7717	11399	12044	10030	0	0
2.789/488.22649	0	0	517	675	637	1673	955	2493	264	1570	468	2786	1630	725	833	2237	0	0
2.260/488.27237	0	0	862	715	737	955	2209	733	619	559	1448	1045	659	1261	759	1076	0	0
0.451/488.75564	0	0	1388	1293	2140	982	1234	1553	1171	2001	1850	1037	1687	1087	1068	2182	0	0
2.108/489.08036	0	0	38766	59986	42630	50231	41461	51272	37386	51094	45863	60988	48197	49496	49836	57452	0	0
0.577/489.14446	0	208	228	501	479	239	1058	123	565	248	695	215	176	209	343	349	0	69.3333333333333
1.792/489.15824	0	0	4886	5296	4181	4879	6956	2467	4711	2631	938	7244	2158	6051	6323	5354	0	0
0.789/489.15837	0	0	61298	57659	45451	60181	60035	37375	52376	56656	37811	61854	47601	70329	67407	53440	0	0
2.135/489.16146	0	221	866	1311	605	748	799	685	796	896	520	944	1304	1090	813	736	0	73.5208333333333
2.169/489.18648	0	0	620	894	273	389	590	81	1346	456	852	480	498	1407	1037	948	0	0
2.110/489.23089	0	0	393	556	1020	286	353	427	110	356	369	349	413	147	64	366	0	0
2.404/489.23545	0	0	2479	5226	6716	2376	4699	3969	589	3265	2622	3282	2373	718	616	2984	0	0
2.702/489.24731	0	0	2295	2730	2498	1687	2405	1752	1522	2100	2086	2469	2936	2312	2885	2423	0	0
2.782/489.24775	0	0	2149	3001	2983	4010	4118	4598	3333	4852	4562	5912	3994	4167	4512	6560	0	0
0.817/489.30163	0	0	1534	1548	905	1258	1806	608	806	526	128	1255	400	448	1257	2114	0	0
0.635/490.15888	0	0	1660	2715	1804	2195	1407	1432	1626	3434	1987	1870	1590	2038	2023	2432	0	0
2.215/490.17955	0	0	1659	1156	1564	2689	3444	3996	2689	2520	3797	3650	2472	3551	4228	4891	0	0
2.194/490.23476	0	0	288	630	927	407	741	728	256	546	982	946	770	135	492	1350	0	0
0.744/490.24415	0	0	175	431	1000	140	288	422	562	418	1392	581	525	507	881	1141	0	0
2.177/490.25003	0	0	513	510	502	879	1359	127	666	962	1105	728	731	967	1162	909	0	0
2.151/491.06654	0	0	1810	1032	1577	3623	4314	2512	1572	3537	1864	7900	3611	3749	3199	3886	0	0
1.107/491.12579	0	0	1188	460	1907	1889	2496	1694	714	734	2050	2091	305	954	1567	1596	0	0
2.110/491.19120	0	0	2595	4096	3658	3898	3677	2495	2459	1979	2289	4372	2148	2584	2849	3252	0	0
0.648/491.20720	0	0	566	177	311	825	2132	440	565	221	397	1154	577	462	444	711	0	0
2.235/491.22281	0	0	209	129	526	278	618	285	400	313	720	236	178	1204	660	383	0	0
2.355/491.28790	0	0	3085	2024	1933	3414	4777	941	3832	1190	1764	2367	1924	7073	5192	2386	0	0
2.152/492.06677	0	0	532	454	456	885	1357	495	230	663	393	1892	704	998	908	701	0	0
2.323/492.24939	0	0	556	912	1316	539	1929	365	389	350	1081	1356	328	709	880	695	0	0
0.460/492.99136	0	44	2450	1784	2085	2252	1952	2947	1883	2278	1896	2607	2547	1864	1359	2029	0	14.6666666666667
2.279/493.05225	0	0	5052	3990	3311	4497	5752	5079	4417	5780	3989	4968	5233	5058	5092	5085	0	0
0.652/493.11460	0	0	1313	724	469	1424	1028	1630	1151	1930	503	1295	1245	843	769	863	0	0
1.182/493.19017	0	0	903	2028	2606	588	1364	254	1245	244	1391	502	235	1487	1470	1122	0	0
0.636/493.23806	0	0	2439	2914	1294	1899	1642	274	2326	378	1992	5170	310	2963	3405	2086	0	0
2.394/493.24101	0	0	761	454	587	288	1072	272	1530	302	2145	580	281	2149	2419	1254	0	0
0.688/493.92050	0	0	3814	4860	2575	3564	3148	2868	2872	3076	2343	2741	2795	2752	2228	2102	0	0
2.144/494.02553	0	0	2024	704	701	370	170	103	152	61	0	39	0	48	0	67	0	0
0.785/494.08368	0	100	14828	14564	13371	16222	17099	12078	11478	15340	12406	22235	13684	14887	16429	14022	0	33.5
2.194/494.13186	0	0	523	638	694	1518	1566	431	954	406	659	1211	416	1119	1064	919	0	0
